Index: 2051 | Bright Bodies: 20

Size: 35 | Area: 2319440.5 | Centroid: (39.951748 , 31.686949)
Size: 27 | Area: 1594753.8 | Centroid: (14.264719 , 42.547916)
Size: 15 | Area: 649232.25 | Centroid: (0.30711648 , 8.098013)
Size: 13 | Area: 196316.28 | Centroid: (9.246908 , 36.94816)
Size: 8 | Area: 160927.61 | Centroid: (15.351634 , 48.891758)
Size: 6 | Area: 66944.47 | Centroid: (22.850536 , 13.469796)
Size: 6 | Area: 59164.36 | Centroid: (28.045288 , 25.577234)
Size: 6 | Area: 49961.4 | Centroid: (11.970005 , 16.585262)
Size: 5 | Area: 40554.86 | Centroid: (2.7142138 , 35.50617)
Size: 4 | Area: 32019.848 | Centroid: (41.338978 , 38.70302)
Size: 4 | Area: 25584.535 | Centroid: (26.415062 , 35.45243)
Size: 2 | Area: 12233.275 | Centroid: (44.36472 , 22.0)
Size: 2 | Area: 9071.588 | Centroid: (21.000002 , 45.632027)
Size: 2 | Area: 7467.4307 | Centroid: (42.573105 , 9.0)
Size: 1 | Area: 6813.907 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5558.401 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3508.7441 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3171.1687 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3060.3008 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2999.6104 | Centroid: (15.0 , 25.0)
