Index: 1147 | Bright Bodies: 19

Size: 35 | Area: 2313698.0 | Centroid: (39.832207 , 31.695642)
Size: 29 | Area: 1593607.8 | Centroid: (14.134669 , 42.551632)
Size: 15 | Area: 570312.06 | Centroid: (0.29950166 , 8.09023)
Size: 14 | Area: 194501.17 | Centroid: (9.139754 , 36.918118)
Size: 8 | Area: 155960.72 | Centroid: (15.272991 , 48.890778)
Size: 7 | Area: 67764.29 | Centroid: (22.749485 , 13.396499)
Size: 6 | Area: 57440.688 | Centroid: (27.938494 , 25.5523)
Size: 6 | Area: 48423.7 | Centroid: (11.859801 , 16.56063)
Size: 4 | Area: 36756.543 | Centroid: (2.520787 , 35.51965)
Size: 5 | Area: 32837.285 | Centroid: (41.194546 , 38.699757)
Size: 4 | Area: 24173.41 | Centroid: (26.360798 , 35.428944)
Size: 2 | Area: 11197.443 | Centroid: (44.314972 , 22.0)
Size: 3 | Area: 11112.584 | Centroid: (20.700924 , 45.702396)
Size: 2 | Area: 8542.369 | Centroid: (30.680511 , 29.000002)
Size: 2 | Area: 6994.526 | Centroid: (42.4958 , 9.0)
Size: 1 | Area: 4705.1836 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3517.107 | Centroid: (5.9999995 , 49.0)
Size: 1 | Area: 3223.7654 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2729.323 | Centroid: (41.0 , 19.0)
