Index: 1158 | Bright Bodies: 22

Size: 30 | Area: 2286563.5 | Centroid: (39.343967 , 31.98576)
Size: 27 | Area: 1598036.2 | Centroid: (13.583743 , 43.018623)
Size: 15 | Area: 298985.94 | Centroid: (0.24254414 , 8.492846)
Size: 14 | Area: 196169.62 | Centroid: (8.641017 , 37.374695)
Size: 6 | Area: 66373.15 | Centroid: (22.289158 , 13.884664)
Size: 6 | Area: 59112.863 | Centroid: (27.365175 , 25.991638)
Size: 6 | Area: 53335.355 | Centroid: (14.952837 , 48.9519)
Size: 6 | Area: 49567.992 | Centroid: (11.3307705 , 16.997261)
Size: 6 | Area: 41498.13 | Centroid: (2.2747226 , 35.95139)
Size: 5 | Area: 33556.62 | Centroid: (40.42512 , 39.24378)
Size: 3 | Area: 20641.846 | Centroid: (25.787817 , 35.804886)
Size: 3 | Area: 13345.246 | Centroid: (43.800846 , 22.262129)
Size: 2 | Area: 9652.134 | Centroid: (20.279984 , 46.0)
Size: 2 | Area: 8605.018 | Centroid: (30.0 , 29.364294)
Size: 2 | Area: 7555.9756 | Centroid: (42.0 , 9.521327)
Size: 1 | Area: 4244.831 | Centroid: (47.0 , 43.0)
Size: 1 | Area: 3796.8145 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3728.1501 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 2854.0344 | Centroid: (13.000001 , 1.0)
Size: 1 | Area: 2750.8784 | Centroid: (10.0 , 27.0)
Size: 1 | Area: 2574.217 | Centroid: (22.0 , 17.0)
Size: 1 | Area: 2565.5396 | Centroid: (14.0 , 25.0)
