Index: 2050 | Bright Bodies: 20

Size: 34 | Area: 2316692.5 | Centroid: (39.953938 , 31.693056)
Size: 27 | Area: 1594436.8 | Centroid: (14.268663 , 42.546318)
Size: 15 | Area: 649530.94 | Centroid: (0.30696803 , 8.096284)
Size: 13 | Area: 196431.47 | Centroid: (9.246366 , 36.946964)
Size: 8 | Area: 162602.22 | Centroid: (15.352515 , 48.892887)
Size: 7 | Area: 70290.484 | Centroid: (22.901777 , 13.406202)
Size: 6 | Area: 59259.816 | Centroid: (28.049809 , 25.576164)
Size: 6 | Area: 49988.188 | Centroid: (11.97421 , 16.58462)
Size: 5 | Area: 40590.105 | Centroid: (2.7160656 , 35.504986)
Size: 4 | Area: 32078.06 | Centroid: (41.33834 , 38.703915)
Size: 4 | Area: 25614.32 | Centroid: (26.41382 , 35.450497)
Size: 2 | Area: 12274.292 | Centroid: (44.36258 , 22.000002)
Size: 2 | Area: 9112.49 | Centroid: (20.999998 , 45.630943)
Size: 2 | Area: 7496.477 | Centroid: (42.575172 , 9.0)
Size: 1 | Area: 6885.503 | Centroid: (31.0 , 28.999998)
Size: 1 | Area: 5605.116 | Centroid: (47.999996 , 43.0)
Size: 1 | Area: 3517.4866 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3188.0916 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3065.2354 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 3020.5706 | Centroid: (15.0 , 25.0)
