Index: 1415 | Bright Bodies: 20

Size: 28 | Area: 2287196.5 | Centroid: (39.57114 , 31.80311)
Size: 28 | Area: 1599908.5 | Centroid: (13.8558235 , 42.759987)
Size: 15 | Area: 419213.06 | Centroid: (0.27071127 , 8.246414)
Size: 11 | Area: 188391.9 | Centroid: (8.867444 , 37.217686)
Size: 7 | Area: 83054.945 | Centroid: (15.262812 , 48.886482)
Size: 6 | Area: 67546.13 | Centroid: (22.48002 , 13.665207)
Size: 6 | Area: 58713.938 | Centroid: (27.646456 , 25.75856)
Size: 6 | Area: 49530.766 | Centroid: (11.574203 , 16.766924)
Size: 4 | Area: 38240.23 | Centroid: (2.3409579 , 35.68376)
Size: 7 | Area: 38206.766 | Centroid: (40.660084 , 38.905277)
Size: 4 | Area: 24773.088 | Centroid: (26.257286 , 35.597084)
Size: 2 | Area: 9638.496 | Centroid: (20.390408 , 46.000004)
Size: 1 | Area: 9299.498 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8809.244 | Centroid: (30.45297 , 29.0)
Size: 2 | Area: 7127.6987 | Centroid: (47.575405 , 42.999996)
Size: 1 | Area: 4412.4478 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3874.1665 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2727.8406 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2687.3347 | Centroid: (10.0 , 27.0)
Size: 1 | Area: 2673.2695 | Centroid: (28.999998 , 13.0)
