Index: 1549 | Bright Bodies: 20

Size: 29 | Area: 2291457.0 | Centroid: (39.264038 , 32.126915)
Size: 26 | Area: 1598585.2 | Centroid: (13.505924 , 43.114723)
Size: 14 | Area: 262990.03 | Centroid: (0.2457443 , 8.591787)
Size: 15 | Area: 199963.2 | Centroid: (8.537699 , 37.472008)
Size: 7 | Area: 69156.84 | Centroid: (22.19726 , 13.961947)
Size: 6 | Area: 59648.777 | Centroid: (27.32768 , 26.070261)
Size: 6 | Area: 49659.89 | Centroid: (11.300666 , 17.073006)
Size: 7 | Area: 43912.707 | Centroid: (2.1637523 , 36.02014)
Size: 5 | Area: 42137.785 | Centroid: (14.996681 , 48.999996)
Size: 5 | Area: 34653.496 | Centroid: (40.36071 , 39.315586)
Size: 3 | Area: 20818.566 | Centroid: (25.70091 , 35.849224)
Size: 4 | Area: 16082.422 | Centroid: (43.614464 , 22.440338)
Size: 2 | Area: 9163.633 | Centroid: (29.999998 , 29.454329)
Size: 2 | Area: 7587.05 | Centroid: (42.0 , 9.615254)
Size: 1 | Area: 6768.675 | Centroid: (20.0 , 46.0)
Size: 1 | Area: 4180.531 | Centroid: (47.0 , 43.0)
Size: 1 | Area: 3908.1445 | Centroid: (28.999998 , 13.0)
Size: 1 | Area: 3422.724 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3133.7036 | Centroid: (13.0 , 1.0)
Size: 1 | Area: 2688.691 | Centroid: (14.0 , 25.0)
