Index: 1011 | Bright Bodies: 21

Size: 31 | Area: 2300113.8 | Centroid: (40.103733 , 31.469866)
Size: 27 | Area: 1586910.8 | Centroid: (14.3878765 , 42.34055)
Size: 15 | Area: 757074.0 | Centroid: (0.31699914 , 7.974777)
Size: 8 | Area: 214988.62 | Centroid: (15.362208 , 48.892025)
Size: 14 | Area: 195987.39 | Centroid: (9.370347 , 36.742973)
Size: 8 | Area: 71084.09 | Centroid: (23.04638 , 13.179708)
Size: 4 | Area: 52309.21 | Centroid: (28.246424 , 25.400707)
Size: 5 | Area: 45793.105 | Centroid: (12.148409 , 16.444029)
Size: 6 | Area: 40856.26 | Centroid: (2.9278364 , 35.37677)
Size: 6 | Area: 37367.29 | Centroid: (41.120247 , 38.463726)
Size: 4 | Area: 23388.523 | Centroid: (26.515032 , 35.291965)
Size: 4 | Area: 16280.335 | Centroid: (44.49719 , 21.621397)
Size: 2 | Area: 9209.467 | Centroid: (21.0 , 45.456524)
Size: 2 | Area: 9165.402 | Centroid: (31.000004 , 28.665743)
Size: 2 | Area: 7103.5093 | Centroid: (48.0 , 42.591953)
Size: 1 | Area: 6000.47 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4954.8594 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3284.6985 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3006.652 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 2842.992 | Centroid: (44.0 , 49.0)
Size: 1 | Area: 2815.346 | Centroid: (14.0 , 0.0)
