Index: 732 | Bright Bodies: 22

Size: 29 | Area: 2294509.8 | Centroid: (40.343727 , 31.230864)
Size: 25 | Area: 1586661.0 | Centroid: (14.577478 , 42.144066)
Size: 17 | Area: 929658.8 | Centroid: (0.38521355 , 7.7444696)
Size: 9 | Area: 271536.53 | Centroid: (15.52699 , 48.863518)
Size: 12 | Area: 189009.38 | Centroid: (9.622111 , 36.511765)
Size: 6 | Area: 66378.77 | Centroid: (23.29181 , 12.978704)
Size: 6 | Area: 58343.43 | Centroid: (28.367887 , 25.09145)
Size: 6 | Area: 49576.03 | Centroid: (12.329043 , 16.0975)
Size: 6 | Area: 41259.246 | Centroid: (3.272671 , 35.04211)
Size: 5 | Area: 33986.33 | Centroid: (41.42633 , 38.32317)
Size: 3 | Area: 19846.172 | Centroid: (26.784674 , 34.846523)
Size: 2 | Area: 12974.737 | Centroid: (6.2841253 , 49.0)
Size: 3 | Area: 11042.089 | Centroid: (43.019794 , 48.999996)
Size: 2 | Area: 10730.018 | Centroid: (45.000004 , 21.41577)
Size: 2 | Area: 8490.758 | Centroid: (31.0 , 28.47573)
Size: 2 | Area: 7590.907 | Centroid: (0.0 , 14.470555)
Size: 1 | Area: 6242.066 | Centroid: (21.000002 , 45.0)
Size: 1 | Area: 4620.6943 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3754.851 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3524.554 | Centroid: (48.0 , 42.0)
Size: 1 | Area: 3478.893 | Centroid: (30.0 , 12.000001)
Size: 1 | Area: 2998.9846 | Centroid: (14.0 , 0.0)
