Index: 1650 | Bright Bodies: 20

Size: 29 | Area: 2296167.8 | Centroid: (39.65457 , 31.797705)
Size: 28 | Area: 1597212.8 | Centroid: (13.972386 , 42.711594)
Size: 15 | Area: 466097.88 | Centroid: (0.28032658 , 8.204319)
Size: 10 | Area: 186499.14 | Centroid: (8.938532 , 37.177017)
Size: 7 | Area: 90316.695 | Centroid: (15.3173895 , 48.887756)
Size: 5 | Area: 64829.473 | Centroid: (22.52115 , 13.578066)
Size: 7 | Area: 61171.613 | Centroid: (27.786293 , 25.743404)
Size: 6 | Area: 49386.098 | Centroid: (11.647203 , 16.741209)
Size: 7 | Area: 38919.8 | Centroid: (40.777233 , 38.752483)
Size: 4 | Area: 38393.22 | Centroid: (2.3904614 , 35.667202)
Size: 4 | Area: 25370.123 | Centroid: (26.286673 , 35.575447)
Size: 2 | Area: 9572.153 | Centroid: (20.451754 , 46.0)
Size: 1 | Area: 9310.536 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8866.738 | Centroid: (30.532598 , 29.000002)
Size: 1 | Area: 4743.376 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4323.2656 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3714.766 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2897.288 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2784.755 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2767.9165 | Centroid: (18.0 , 19.0)
