Index: 2003 | Bright Bodies: 20

Size: 31 | Area: 2304761.5 | Centroid: (40.138847 , 31.52974)
Size: 26 | Area: 1590572.0 | Centroid: (14.419203 , 42.413498)
Size: 15 | Area: 781336.5 | Centroid: (0.32734802 , 8.030934)
Size: 13 | Area: 195894.9 | Centroid: (9.424075 , 36.82556)
Size: 7 | Area: 194717.66 | Centroid: (15.440454 , 48.904877)
Size: 8 | Area: 72891.375 | Centroid: (23.069592 , 13.241987)
Size: 4 | Area: 53829.54 | Centroid: (28.259018 , 25.471134)
Size: 4 | Area: 44448.54 | Centroid: (12.236295 , 16.479473)
Size: 6 | Area: 42422.74 | Centroid: (2.9571576 , 35.438423)
Size: 5 | Area: 35365.867 | Centroid: (41.304382 , 38.56589)
Size: 4 | Area: 24503.72 | Centroid: (26.533712 , 35.356716)
Size: 2 | Area: 11400.266 | Centroid: (44.501194 , 22.0)
Size: 2 | Area: 9756.881 | Centroid: (20.999998 , 45.544357)
Size: 1 | Area: 6912.8486 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5427.945 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4928.2583 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4883.939 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3425.4172 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3160.6382 | Centroid: (30.0 , 11.999999)
Size: 1 | Area: 3013.3838 | Centroid: (44.0 , 49.000004)
