Index: 903 | Bright Bodies: 19

Size: 32 | Area: 2303685.2 | Centroid: (39.852837 , 31.67914)
Size: 26 | Area: 1583745.1 | Centroid: (14.175155 , 42.502327)
Size: 15 | Area: 583102.06 | Centroid: (0.28926057 , 8.071227)
Size: 14 | Area: 195645.12 | Centroid: (9.14509 , 36.88574)
Size: 8 | Area: 164908.94 | Centroid: (15.247813 , 48.89446)
Size: 7 | Area: 68175.836 | Centroid: (22.767155 , 13.362709)
Size: 6 | Area: 58024.6 | Centroid: (27.972801 , 25.522333)
Size: 6 | Area: 48784.457 | Centroid: (11.885432 , 16.531874)
Size: 4 | Area: 37156.09 | Centroid: (2.5390732 , 35.48472)
Size: 4 | Area: 31288.883 | Centroid: (41.29949 , 38.657825)
Size: 4 | Area: 24597.676 | Centroid: (26.363663 , 35.39632)
Size: 2 | Area: 11388.764 | Centroid: (44.313942 , 22.000002)
Size: 3 | Area: 11065.167 | Centroid: (20.727856 , 45.679813)
Size: 2 | Area: 7214.6123 | Centroid: (42.50057 , 9.0)
Size: 1 | Area: 6046.687 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 4942.006 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3768.8662 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3420.0544 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2929.4148 | Centroid: (41.0 , 19.0)
