Index: 1624 | Bright Bodies: 20

Size: 34 | Area: 2312402.2 | Centroid: (39.871933 , 31.724335)
Size: 26 | Area: 1588226.1 | Centroid: (14.192665 , 42.575813)
Size: 15 | Area: 592413.8 | Centroid: (0.298336 , 8.106725)
Size: 13 | Area: 194266.92 | Centroid: (9.174123 , 36.967743)
Size: 8 | Area: 149883.98 | Centroid: (15.317174 , 48.891003)
Size: 6 | Area: 66625.8 | Centroid: (22.769709 , 13.483921)
Size: 6 | Area: 58418.61 | Centroid: (27.985723 , 25.58968)
Size: 6 | Area: 49243.598 | Centroid: (11.900249 , 16.597149)
Size: 4 | Area: 37526.984 | Centroid: (2.5429688 , 35.56235)
Size: 4 | Area: 31418.639 | Centroid: (41.301884 , 38.71398)
Size: 4 | Area: 25274.422 | Centroid: (26.37034 , 35.464436)
Size: 2 | Area: 12080.111 | Centroid: (44.313324 , 21.999998)
Size: 3 | Area: 11581.572 | Centroid: (20.72234 , 45.73402)
Size: 2 | Area: 7218.0537 | Centroid: (42.504326 , 9.0)
Size: 1 | Area: 6357.141 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5420.418 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3219.0977 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3217.997 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2928.5093 | Centroid: (15.000001 , 25.0)
Size: 1 | Area: 2901.7488 | Centroid: (30.0 , 13.0)
