Index: 2188 | Bright Bodies: 20

Size: 30 | Area: 2305634.2 | Centroid: (39.725502 , 31.819525)
Size: 28 | Area: 1601309.1 | Centroid: (14.052235 , 42.716213)
Size: 15 | Area: 509643.1 | Centroid: (0.29104635 , 8.206264)
Size: 11 | Area: 191390.94 | Centroid: (9.015315 , 37.189445)
Size: 8 | Area: 98200.82 | Centroid: (15.357663 , 48.861507)
Size: 5 | Area: 65231.242 | Centroid: (22.585407 , 13.575202)
Size: 7 | Area: 61967.758 | Centroid: (27.862925 , 25.742756)
Size: 5 | Area: 47161.223 | Centroid: (11.698197 , 16.66215)
Size: 4 | Area: 38710.93 | Centroid: (2.4377935 , 35.668144)
Size: 4 | Area: 30790.49 | Centroid: (41.25652 , 38.76962)
Size: 4 | Area: 25979.668 | Centroid: (26.318155 , 35.577656)
Size: 2 | Area: 12412.017 | Centroid: (44.254955 , 22.0)
Size: 2 | Area: 9844.521 | Centroid: (20.50946 , 45.999996)
Size: 2 | Area: 9224.659 | Centroid: (30.599112 , 28.999998)
Size: 2 | Area: 6514.0547 | Centroid: (39.0 , 38.540806)
Size: 1 | Area: 5282.7983 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4148.553 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3799.2717 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3232.5957 | Centroid: (15.000001 , 25.0)
Size: 1 | Area: 3221.9617 | Centroid: (30.0 , 12.999999)
