Index: 385 | Bright Bodies: 22

Size: 31 | Area: 2297179.0 | Centroid: (40.269676 , 31.31811)
Size: 28 | Area: 1590616.4 | Centroid: (14.532783 , 42.213722)
Size: 18 | Area: 879611.5 | Centroid: (0.37872335 , 7.8365784)
Size: 8 | Area: 252411.33 | Centroid: (15.374998 , 48.881622)
Size: 15 | Area: 194249.73 | Centroid: (9.538323 , 36.576996)
Size: 7 | Area: 66388.65 | Centroid: (23.205276 , 13.01153)
Size: 6 | Area: 56542.414 | Centroid: (28.342411 , 25.129126)
Size: 5 | Area: 45110.383 | Centroid: (12.267453 , 16.198591)
Size: 6 | Area: 39214.113 | Centroid: (3.1171272 , 35.13552)
Size: 5 | Area: 33156.297 | Centroid: (41.399178 , 38.34184)
Size: 3 | Area: 19192.025 | Centroid: (26.72351 , 34.855595)
Size: 3 | Area: 12525.564 | Centroid: (44.773697 , 21.54346)
Size: 2 | Area: 11919.129 | Centroid: (6.2835264 , 49.0)
Size: 2 | Area: 8186.282 | Centroid: (31.0 , 28.49867)
Size: 2 | Area: 6683.5146 | Centroid: (0.0 , 14.493393)
Size: 1 | Area: 5758.43 | Centroid: (21.0 , 45.0)
Size: 1 | Area: 4254.885 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4105.0913 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3344.6973 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3242.8062 | Centroid: (47.999996 , 42.0)
Size: 1 | Area: 3229.7693 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2764.6318 | Centroid: (13.999999 , 0.0)
