Index: 1209 | Bright Bodies: 19

Size: 32 | Area: 2304645.0 | Centroid: (39.8149 , 31.733328)
Size: 26 | Area: 1585601.8 | Centroid: (14.143002 , 42.568718)
Size: 15 | Area: 558334.44 | Centroid: (0.29143983 , 8.113076)
Size: 13 | Area: 193621.45 | Centroid: (9.091878 , 36.948772)
Size: 8 | Area: 145097.66 | Centroid: (15.283305 , 48.889534)
Size: 6 | Area: 66178.56 | Centroid: (22.715971 , 13.476945)
Size: 6 | Area: 58305.16 | Centroid: (27.938757 , 25.581705)
Size: 6 | Area: 48968.81 | Centroid: (11.848322 , 16.589413)
Size: 4 | Area: 37558.027 | Centroid: (2.503555 , 35.55226)
Size: 4 | Area: 31175.637 | Centroid: (41.281986 , 38.708084)
Size: 4 | Area: 24922.693 | Centroid: (26.345444 , 35.454967)
Size: 2 | Area: 11872.813 | Centroid: (44.28647 , 22.0)
Size: 3 | Area: 11404.995 | Centroid: (20.690832 , 45.73225)
Size: 2 | Area: 8796.098 | Centroid: (30.681656 , 29.000002)
Size: 2 | Area: 7167.2666 | Centroid: (42.462482 , 9.0)
Size: 1 | Area: 5193.8213 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3309.253 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3193.669 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2802.932 | Centroid: (14.999999 , 25.0)
