Index: 867 | Bright Bodies: 20

Size: 32 | Area: 2302874.0 | Centroid: (40.051357 , 31.510479)
Size: 27 | Area: 1586026.8 | Centroid: (14.349102 , 42.364635)
Size: 15 | Area: 720915.3 | Centroid: (0.3091347 , 7.988722)
Size: 8 | Area: 209828.73 | Centroid: (15.321728 , 48.894382)
Size: 14 | Area: 195728.3 | Centroid: (9.32174 , 36.761597)
Size: 8 | Area: 70989.23 | Centroid: (23.003153 , 13.196809)
Size: 5 | Area: 54530.562 | Centroid: (28.170517 , 25.440672)
Size: 6 | Area: 48213.766 | Centroid: (12.055489 , 16.431986)
Size: 5 | Area: 38129.21 | Centroid: (2.801319 , 35.34314)
Size: 6 | Area: 37343.83 | Centroid: (41.09278 , 38.47145)
Size: 4 | Area: 23625.271 | Centroid: (26.48075 , 35.302567)
Size: 4 | Area: 16252.578 | Centroid: (44.46507 , 21.62818)
Size: 2 | Area: 9025.8125 | Centroid: (30.999996 , 28.67183)
Size: 2 | Area: 9011.26 | Centroid: (21.000002 , 45.46423)
Size: 2 | Area: 7134.8936 | Centroid: (47.999996 , 42.602634)
Size: 1 | Area: 5766.826 | Centroid: (6.0 , 48.999996)
Size: 1 | Area: 4695.9487 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3205.626 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2767.7097 | Centroid: (0.0 , 14.000001)
Size: 1 | Area: 2760.016 | Centroid: (41.0 , 19.0)
