Index: 451 | Bright Bodies: 21

Size: 29 | Area: 2288272.0 | Centroid: (40.445267 , 31.210476)
Size: 28 | Area: 1585319.0 | Centroid: (14.707113 , 42.110744)
Size: 17 | Area: 970387.56 | Centroid: (0.43586555 , 7.633601)
Size: 9 | Area: 304532.97 | Centroid: (15.535018 , 48.854023)
Size: 14 | Area: 191884.6 | Centroid: (9.710087 , 36.44281)
Size: 6 | Area: 64892.19 | Centroid: (23.34463 , 12.895091)
Size: 6 | Area: 56255.32 | Centroid: (28.453201 , 25.00365)
Size: 6 | Area: 47904.535 | Centroid: (12.397017 , 16.012636)
Size: 6 | Area: 40596.875 | Centroid: (3.3154073 , 34.96317)
Size: 5 | Area: 31713.191 | Centroid: (41.497887 , 38.252)
Size: 2 | Area: 16328.649 | Centroid: (27.0 , 34.741474)
Size: 2 | Area: 14154.99 | Centroid: (6.3711586 , 49.0)
Size: 3 | Area: 11780.629 | Centroid: (42.82324 , 48.999996)
Size: 2 | Area: 10828.528 | Centroid: (45.0 , 21.330845)
Size: 3 | Area: 10244.672 | Centroid: (31.305338 , 28.291643)
Size: 2 | Area: 8941.338 | Centroid: (21.363663 , 45.0)
Size: 2 | Area: 8822.047 | Centroid: (0.0 , 14.417979)
Size: 2 | Area: 6780.591 | Centroid: (42.999996 , 8.535725)
Size: 2 | Area: 6002.5063 | Centroid: (48.51882 , 42.0)
Size: 1 | Area: 3678.7983 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 2850.4114 | Centroid: (30.0 , 12.0)
