Index: 749 | Bright Bodies: 20

Size: 33 | Area: 2306727.5 | Centroid: (39.919666 , 31.611845)
Size: 27 | Area: 1584896.4 | Centroid: (14.238051 , 42.43911)
Size: 15 | Area: 629834.1 | Centroid: (0.2916688 , 8.032603)
Size: 14 | Area: 195194.19 | Centroid: (9.204829 , 36.82275)
Size: 8 | Area: 187241.03 | Centroid: (15.254065 , 48.89503)
Size: 8 | Area: 70672.96 | Centroid: (22.883057 , 13.254437)
Size: 6 | Area: 57304.938 | Centroid: (28.029787 , 25.469048)
Size: 6 | Area: 48479.758 | Centroid: (11.949098 , 16.478365)
Size: 4 | Area: 36386.555 | Centroid: (2.5978355 , 35.425674)
Size: 4 | Area: 31353.898 | Centroid: (41.331516 , 38.603592)
Size: 4 | Area: 24215.254 | Centroid: (26.401413 , 35.34777)
Size: 3 | Area: 13742.889 | Centroid: (44.28164 , 21.77986)
Size: 2 | Area: 8398.645 | Centroid: (21.0 , 45.505646)
Size: 2 | Area: 7107.4097 | Centroid: (42.563065 , 9.0)
Size: 1 | Area: 6045.053 | Centroid: (31.000002 , 29.0)
Size: 1 | Area: 4740.5454 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4603.421 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3335.7297 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2927.371 | Centroid: (41.0 , 19.0)
Size: 1 | Area: 2861.6287 | Centroid: (30.0 , 12.0)
