Index: 1339 | Bright Bodies: 22

Size: 30 | Area: 2296497.0 | Centroid: (40.23609 , 31.401283)
Size: 26 | Area: 1589501.0 | Centroid: (14.485478 , 42.296787)
Size: 16 | Area: 850125.7 | Centroid: (0.34999916 , 7.9706964)
Size: 8 | Area: 219535.95 | Centroid: (15.459676 , 48.88546)
Size: 13 | Area: 193780.64 | Centroid: (9.47709 , 36.69361)
Size: 8 | Area: 71367.31 | Centroid: (23.141739 , 13.151194)
Size: 5 | Area: 56235.652 | Centroid: (28.327694 , 25.309002)
Size: 4 | Area: 44438.273 | Centroid: (12.25858 , 16.3934)
Size: 5 | Area: 38040.5 | Centroid: (3.1131968 , 35.313362)
Size: 5 | Area: 34924.777 | Centroid: (41.350586 , 38.47543)
Size: 3 | Area: 20398.191 | Centroid: (26.697815 , 35.186264)
Size: 3 | Area: 13652.517 | Centroid: (44.7018 , 21.713709)
Size: 2 | Area: 9419.6 | Centroid: (6.311243 , 49.0)
Size: 2 | Area: 9391.363 | Centroid: (21.000002 , 45.441456)
Size: 2 | Area: 9244.205 | Centroid: (31.000002 , 28.64645)
Size: 2 | Area: 6842.5996 | Centroid: (48.0 , 42.56808)
Size: 2 | Area: 6511.0186 | Centroid: (0.0 , 14.448901)
Size: 1 | Area: 5438.2227 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3349.92 | Centroid: (29.999998 , 12.0)
Size: 1 | Area: 3320.7595 | Centroid: (44.0 , 49.0)
Size: 1 | Area: 3119.8157 | Centroid: (14.0 , 0.0)
Size: 1 | Area: 3079.7056 | Centroid: (42.0 , 19.0)
