Index: 958 | Bright Bodies: 20

Size: 33 | Area: 2306713.5 | Centroid: (39.996773 , 31.579744)
Size: 27 | Area: 1586056.0 | Centroid: (14.308099 , 42.415886)
Size: 15 | Area: 681174.75 | Centroid: (0.30507764 , 8.017258)
Size: 14 | Area: 195808.19 | Centroid: (9.268993 , 36.809902)
Size: 8 | Area: 195301.14 | Centroid: (15.307592 , 48.895863)
Size: 8 | Area: 71233.9 | Centroid: (22.95256 , 13.241256)
Size: 6 | Area: 57307.69 | Centroid: (28.08571 , 25.462595)
Size: 6 | Area: 48584.355 | Centroid: (12.01345 , 16.472334)
Size: 5 | Area: 38722.21 | Centroid: (2.753863 , 35.38793)
Size: 4 | Area: 31488.328 | Centroid: (41.36461 , 38.602596)
Size: 4 | Area: 24006.643 | Centroid: (26.4426 , 35.340824)
Size: 3 | Area: 13676.926 | Centroid: (44.320015 , 21.78914)
Size: 2 | Area: 8851.502 | Centroid: (21.0 , 45.509075)
Size: 1 | Area: 6381.7773 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 4925.3765 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4664.9126 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4458.7764 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3150.467 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3001.8413 | Centroid: (30.000002 , 11.999999)
Size: 1 | Area: 2797.564 | Centroid: (41.0 , 19.0)
