Index: 1853 | Bright Bodies: 21

Size: 32 | Area: 2308799.2 | Centroid: (39.800865 , 31.771801)
Size: 26 | Area: 1589259.1 | Centroid: (14.132196 , 42.63149)
Size: 15 | Area: 550287.2 | Centroid: (0.294887 , 8.155946)
Size: 12 | Area: 192467.42 | Centroid: (9.085603 , 37.07687)
Size: 8 | Area: 128917.25 | Centroid: (15.322659 , 48.882786)
Size: 6 | Area: 67165.734 | Centroid: (22.703009 , 13.526324)
Size: 6 | Area: 58974.508 | Centroid: (27.926907 , 25.629017)
Size: 5 | Area: 46804.48 | Centroid: (11.767285 , 16.612604)
Size: 4 | Area: 38084.63 | Centroid: (2.4892528 , 35.60762)
Size: 4 | Area: 31337.96 | Centroid: (41.276875 , 38.742645)
Size: 4 | Area: 25701.836 | Centroid: (26.34199 , 35.50755)
Size: 2 | Area: 12311.052 | Centroid: (44.278633 , 22.000002)
Size: 2 | Area: 9113.921 | Centroid: (20.57031 , 46.0)
Size: 2 | Area: 8996.581 | Centroid: (30.667702 , 29.0)
Size: 2 | Area: 7208.99 | Centroid: (42.450115 , 9.0)
Size: 2 | Area: 6033.3438 | Centroid: (39.0 , 38.468647)
Size: 1 | Area: 5466.017 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3140.5466 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3100.343 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3053.1357 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2912.468 | Centroid: (6.0 , 49.0)
