Index: 1215 | Bright Bodies: 20

Size: 30 | Area: 2288239.0 | Centroid: (39.568417 , 31.810572)
Size: 28 | Area: 1597729.6 | Centroid: (13.8508625 , 42.76579)
Size: 15 | Area: 417053.06 | Centroid: (0.26921996 , 8.264077)
Size: 12 | Area: 190337.67 | Centroid: (8.853169 , 37.20532)
Size: 7 | Area: 81863.26 | Centroid: (15.240125 , 48.888363)
Size: 6 | Area: 67277.695 | Centroid: (22.478306 , 13.668911)
Size: 6 | Area: 58250.254 | Centroid: (27.641851 , 25.762297)
Size: 6 | Area: 49221.258 | Centroid: (11.570976 , 16.770662)
Size: 4 | Area: 37924.133 | Centroid: (2.3397832 , 35.6852)
Size: 7 | Area: 37882.484 | Centroid: (40.657402 , 38.90922)
Size: 4 | Area: 24382.395 | Centroid: (26.255856 , 35.60037)
Size: 2 | Area: 9539.942 | Centroid: (20.390274 , 46.0)
Size: 1 | Area: 9132.252 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8686.912 | Centroid: (30.450247 , 29.0)
Size: 2 | Area: 7023.624 | Centroid: (47.57014 , 43.0)
Size: 1 | Area: 4347.205 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3790.1077 | Centroid: (41.000004 , 20.0)
Size: 1 | Area: 2667.2527 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2639.1018 | Centroid: (10.0 , 27.0)
Size: 1 | Area: 2629.058 | Centroid: (29.0 , 12.999999)
