Index: 549 | Bright Bodies: 22

Size: 29 | Area: 2293857.5 | Centroid: (40.307777 , 31.26061)
Size: 26 | Area: 1589254.4 | Centroid: (14.547798 , 42.17546)
Size: 17 | Area: 905186.7 | Centroid: (0.37391445 , 7.795332)
Size: 8 | Area: 259917.08 | Centroid: (15.46061 , 48.87829)
Size: 15 | Area: 196821.92 | Centroid: (9.572813 , 36.559814)
Size: 6 | Area: 65573.48 | Centroid: (23.278778 , 13.003807)
Size: 6 | Area: 58185.504 | Centroid: (28.349058 , 25.11921)
Size: 6 | Area: 49320.773 | Centroid: (12.313577 , 16.124668)
Size: 5 | Area: 37770.5 | Centroid: (3.208933 , 35.144375)
Size: 5 | Area: 34092.617 | Centroid: (41.404743 , 38.34589)
Size: 2 | Area: 16831.525 | Centroid: (26.709068 , 35.0)
Size: 2 | Area: 12342.857 | Centroid: (6.2771406 , 49.0)
Size: 2 | Area: 10340.043 | Centroid: (45.0 , 21.44077)
Size: 3 | Area: 10154.488 | Centroid: (43.00409 , 48.999996)
Size: 2 | Area: 8660.968 | Centroid: (31.0 , 28.500702)
Size: 2 | Area: 7135.1064 | Centroid: (0.0 , 14.474408)
Size: 1 | Area: 6122.3604 | Centroid: (21.0 , 45.0)
Size: 1 | Area: 4727.116 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3559.226 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3496.65 | Centroid: (47.999996 , 42.0)
Size: 1 | Area: 3482.128 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3022.5344 | Centroid: (13.999999 , 0.0)
