Index: 211 | Bright Bodies: 22

Size: 29 | Area: 2288715.2 | Centroid: (40.409317 , 31.253485)
Size: 28 | Area: 1585109.4 | Centroid: (14.667587 , 42.152107)
Size: 17 | Area: 952604.3 | Centroid: (0.4205447 , 7.7076907)
Size: 9 | Area: 282810.78 | Centroid: (15.496408 , 48.85551)
Size: 14 | Area: 191400.38 | Centroid: (9.677908 , 36.484364)
Size: 6 | Area: 64639.465 | Centroid: (23.325087 , 12.935895)
Size: 6 | Area: 56272.715 | Centroid: (28.42548 , 25.047049)
Size: 6 | Area: 47891.77 | Centroid: (12.373056 , 16.056501)
Size: 6 | Area: 40123.56 | Centroid: (3.2998571 , 35.00405)
Size: 5 | Area: 32193.648 | Centroid: (41.472893 , 38.28164)
Size: 3 | Area: 19084.055 | Centroid: (26.827612 , 34.80623)
Size: 2 | Area: 13455.033 | Centroid: (6.352896 , 49.0)
Size: 2 | Area: 10637.15 | Centroid: (45.0 , 21.36138)
Size: 3 | Area: 10204.307 | Centroid: (31.276714 , 28.326431)
Size: 2 | Area: 8746.393 | Centroid: (21.352663 , 45.000004)
Size: 2 | Area: 8325.457 | Centroid: (0.0 , 14.438277)
Size: 2 | Area: 6815.876 | Centroid: (43.000004 , 8.570097)
Size: 2 | Area: 5789.9814 | Centroid: (48.49641 , 42.0)
Size: 1 | Area: 5011.7773 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3588.4421 | Centroid: (41.999996 , 19.0)
Size: 1 | Area: 2944.6504 | Centroid: (30.000002 , 12.0)
Size: 1 | Area: 2887.3303 | Centroid: (44.0 , 49.0)
