Index: 2122 | Bright Bodies: 20

Size: 31 | Area: 2307625.2 | Centroid: (39.754204 , 31.807514)
Size: 26 | Area: 1594020.2 | Centroid: (14.089418 , 42.681927)
Size: 15 | Area: 524657.25 | Centroid: (0.29299998 , 8.185279)
Size: 12 | Area: 194196.88 | Centroid: (9.059721 , 37.128624)
Size: 8 | Area: 107160.625 | Centroid: (15.351374 , 48.867725)
Size: 5 | Area: 65128.586 | Centroid: (22.607904 , 13.551064)
Size: 6 | Area: 59232.46 | Centroid: (27.884632 , 25.662199)
Size: 5 | Area: 47201.883 | Centroid: (11.725761 , 16.64634)
Size: 4 | Area: 38666.86 | Centroid: (2.4565575 , 35.648266)
Size: 4 | Area: 31157.965 | Centroid: (41.26367 , 38.76207)
Size: 4 | Area: 26011.783 | Centroid: (26.32709 , 35.55285)
Size: 2 | Area: 12401.367 | Centroid: (44.262753 , 21.999998)
Size: 2 | Area: 9673.408 | Centroid: (20.532589 , 46.0)
Size: 2 | Area: 9275.921 | Centroid: (30.626524 , 28.999998)
Size: 2 | Area: 7149.6636 | Centroid: (42.422474 , 9.0)
Size: 2 | Area: 6373.168 | Centroid: (39.0 , 38.514122)
Size: 1 | Area: 5429.7803 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3582.139 | Centroid: (41.000004 , 20.0)
Size: 1 | Area: 3239.489 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3220.9102 | Centroid: (30.0 , 13.0)
