Index: 1470 | Bright Bodies: 22

Size: 31 | Area: 2300290.8 | Centroid: (39.73491 , 31.777424)
Size: 27 | Area: 1592268.9 | Centroid: (14.062982 , 42.639507)
Size: 15 | Area: 511125.22 | Centroid: (0.2867517 , 8.155938)
Size: 12 | Area: 191531.23 | Centroid: (9.04233 , 37.092026)
Size: 8 | Area: 113199.48 | Centroid: (15.303305 , 48.874287)
Size: 5 | Area: 64122.45 | Centroid: (22.586777 , 13.518342)
Size: 6 | Area: 58296.117 | Centroid: (27.861616 , 25.63644)
Size: 5 | Area: 46681.902 | Centroid: (11.705927 , 16.623093)
Size: 4 | Area: 38168.836 | Centroid: (2.4449253 , 35.61504)
Size: 4 | Area: 30669.42 | Centroid: (41.254623 , 38.749035)
Size: 4 | Area: 25363.793 | Centroid: (26.315083 , 35.516113)
Size: 2 | Area: 12139.872 | Centroid: (44.24961 , 22.0)
Size: 2 | Area: 9076.216 | Centroid: (20.518585 , 46.0)
Size: 2 | Area: 8936.939 | Centroid: (30.612146 , 29.0)
Size: 2 | Area: 7022.492 | Centroid: (42.4051 , 9.0)
Size: 2 | Area: 6065.6816 | Centroid: (39.0 , 38.47734)
Size: 1 | Area: 5127.8013 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3207.6606 | Centroid: (41.000004 , 20.0)
Size: 1 | Area: 2946.8213 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2829.5818 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2764.2214 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2727.7222 | Centroid: (6.0 , 49.0)
