Index: 1561 | Bright Bodies: 21

Size: 29 | Area: 2288429.2 | Centroid: (39.31609 , 32.054417)
Size: 26 | Area: 1598580.9 | Centroid: (13.55241 , 43.06781)
Size: 15 | Area: 287301.16 | Centroid: (0.24372642 , 8.523471)
Size: 15 | Area: 199649.34 | Centroid: (8.594612 , 37.432274)
Size: 7 | Area: 68987.21 | Centroid: (22.227192 , 13.927858)
Size: 6 | Area: 59628.16 | Centroid: (27.350435 , 26.031939)
Size: 6 | Area: 49912.535 | Centroid: (11.3194685 , 17.035896)
Size: 5 | Area: 46520.902 | Centroid: (15.018329 , 49.0)
Size: 6 | Area: 41546.133 | Centroid: (2.2680433 , 35.98818)
Size: 5 | Area: 34371.65 | Centroid: (40.396793 , 39.278923)
Size: 3 | Area: 20935.76 | Centroid: (25.756708 , 35.831303)
Size: 3 | Area: 13410.32 | Centroid: (43.784332 , 22.293348)
Size: 2 | Area: 9634.522 | Centroid: (20.280495 , 46.0)
Size: 2 | Area: 8901.967 | Centroid: (30.000004 , 29.409184)
Size: 2 | Area: 7686.7373 | Centroid: (42.0 , 9.572818)
Size: 1 | Area: 4243.587 | Centroid: (47.0 , 43.0)
Size: 1 | Area: 3867.5027 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 3715.5369 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3107.0854 | Centroid: (13.0 , 1.0)
Size: 1 | Area: 2705.7598 | Centroid: (10.0 , 27.0)
Size: 1 | Area: 2662.8604 | Centroid: (14.000001 , 25.0)
