Index: 595 | Bright Bodies: 20

Size: 32 | Area: 2301225.8 | Centroid: (40.093407 , 31.450735)
Size: 27 | Area: 1583542.1 | Centroid: (14.381715 , 42.328857)
Size: 16 | Area: 755998.8 | Centroid: (0.32222122 , 7.97125)
Size: 8 | Area: 220491.31 | Centroid: (15.32648 , 48.892647)
Size: 14 | Area: 194911.27 | Centroid: (9.367386 , 36.725685)
Size: 8 | Area: 70344.75 | Centroid: (23.04228 , 13.162192)
Size: 4 | Area: 51970.426 | Centroid: (28.245083 , 25.379965)
Size: 4 | Area: 42439.875 | Centroid: (12.222298 , 16.386202)
Size: 6 | Area: 40358.76 | Centroid: (2.9241493 , 35.358368)
Size: 6 | Area: 37053.395 | Centroid: (41.123756 , 38.438103)
Size: 4 | Area: 22839.395 | Centroid: (26.51961 , 35.27445)
Size: 4 | Area: 16040.623 | Centroid: (44.49946 , 21.591589)
Size: 2 | Area: 9060.548 | Centroid: (30.999998 , 28.632097)
Size: 2 | Area: 9025.107 | Centroid: (21.0 , 45.425835)
Size: 2 | Area: 6977.0957 | Centroid: (47.999996 , 42.56042)
Size: 1 | Area: 6587.2246 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4729.93 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3305.8472 | Centroid: (30.0 , 11.999999)
Size: 1 | Area: 2810.9038 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 2763.55 | Centroid: (13.999999 , 0.0)
