Index: 541 | Bright Bodies: 22

Size: 29 | Area: 2292810.2 | Centroid: (40.275 , 31.292662)
Size: 25 | Area: 1586742.8 | Centroid: (14.519169 , 42.203903)
Size: 16 | Area: 880500.75 | Centroid: (0.36522952 , 7.8479247)
Size: 8 | Area: 251894.33 | Centroid: (15.436291 , 48.881752)
Size: 15 | Area: 197160.56 | Centroid: (9.539361 , 36.58555)
Size: 7 | Area: 67977.69 | Centroid: (23.210238 , 13.025455)
Size: 6 | Area: 58301.766 | Centroid: (28.332296 , 25.144915)
Size: 5 | Area: 46336.844 | Centroid: (12.318123 , 16.218935)
Size: 5 | Area: 37371.215 | Centroid: (3.2019622 , 35.16447)
Size: 5 | Area: 34244.977 | Centroid: (41.38396 , 38.368862)
Size: 2 | Area: 16915.115 | Centroid: (26.676245 , 34.999996)
Size: 3 | Area: 13028.486 | Centroid: (44.76616 , 21.588964)
Size: 2 | Area: 11774.702 | Centroid: (6.272949 , 48.999996)
Size: 3 | Area: 9540.717 | Centroid: (43.00765 , 49.0)
Size: 2 | Area: 8959.864 | Centroid: (21.0 , 45.3274)
Size: 2 | Area: 8841.502 | Centroid: (31.0 , 28.526806)
Size: 2 | Area: 6755.9204 | Centroid: (0.0 , 14.47308)
Size: 2 | Area: 6348.212 | Centroid: (47.999996 , 42.453407)
Size: 1 | Area: 4850.1304 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3501.8035 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3391.5857 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3030.5933 | Centroid: (14.0 , 0.0)
