Index: 1845 | Bright Bodies: 21

Size: 31 | Area: 2306195.0 | Centroid: (39.790882 , 31.769976)
Size: 26 | Area: 1589816.9 | Centroid: (14.123485 , 42.63886)
Size: 15 | Area: 547136.9 | Centroid: (0.29434127 , 8.154701)
Size: 12 | Area: 192355.33 | Centroid: (9.082909 , 37.083504)
Size: 8 | Area: 125783.75 | Centroid: (15.324681 , 48.881218)
Size: 6 | Area: 67111.73 | Centroid: (22.697487 , 13.532018)
Size: 6 | Area: 58652.15 | Centroid: (27.917978 , 25.633057)
Size: 5 | Area: 46743.49 | Centroid: (11.759239 , 16.616676)
Size: 4 | Area: 38060.22 | Centroid: (2.4855955 , 35.61258)
Size: 4 | Area: 31188.58 | Centroid: (41.27538 , 38.744785)
Size: 4 | Area: 25631.525 | Centroid: (26.340576 , 35.51401)
Size: 2 | Area: 12275.633 | Centroid: (44.277813 , 22.000002)
Size: 2 | Area: 9136.634 | Centroid: (20.563599 , 46.0)
Size: 2 | Area: 8968.969 | Centroid: (30.659504 , 29.0)
Size: 2 | Area: 7157.847 | Centroid: (42.4483 , 9.0)
Size: 2 | Area: 6034.827 | Centroid: (39.0 , 38.47546)
Size: 1 | Area: 5395.4517 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3174.0671 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3082.5007 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3037.141 | Centroid: (30.0 , 13.000001)
Size: 1 | Area: 2886.6091 | Centroid: (6.0 , 49.0)
