Index: 340 | Bright Bodies: 21

Size: 29 | Area: 2288169.5 | Centroid: (40.450542 , 31.212835)
Size: 28 | Area: 1585549.6 | Centroid: (14.713239 , 42.114937)
Size: 17 | Area: 972040.06 | Centroid: (0.43879494 , 7.636042)
Size: 9 | Area: 304143.25 | Centroid: (15.5408 , 48.85398)
Size: 14 | Area: 191513.4 | Centroid: (9.71383 , 36.44359)
Size: 6 | Area: 64913.72 | Centroid: (23.34746 , 12.89489)
Size: 6 | Area: 56065.387 | Centroid: (28.457476 , 25.003672)
Size: 6 | Area: 47852.0 | Centroid: (12.400532 , 16.012476)
Size: 6 | Area: 40555.27 | Centroid: (3.3177402 , 34.96308)
Size: 5 | Area: 31636.178 | Centroid: (41.50018 , 38.25232)
Size: 2 | Area: 16441.02 | Centroid: (27.0 , 34.74153)
Size: 2 | Area: 14111.736 | Centroid: (6.3781967 , 49.0)
Size: 3 | Area: 11748.443 | Centroid: (42.81504 , 48.999996)
Size: 2 | Area: 10859.116 | Centroid: (45.0 , 21.331203)
Size: 3 | Area: 10176.328 | Centroid: (31.31053 , 28.291473)
Size: 2 | Area: 8924.967 | Centroid: (21.368334 , 45.000004)
Size: 2 | Area: 8895.782 | Centroid: (0.0 , 14.413516)
Size: 2 | Area: 6752.562 | Centroid: (43.0 , 8.537112)
Size: 2 | Area: 5987.8735 | Centroid: (48.526733 , 42.0)
Size: 1 | Area: 3748.4355 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 2819.127 | Centroid: (30.000002 , 12.0)
