Index: 224 | Bright Bodies: 21

Size: 30 | Area: 2294802.8 | Centroid: (40.234554 , 31.347088)
Size: 27 | Area: 1587094.0 | Centroid: (14.50028 , 42.240463)
Size: 19 | Area: 860408.3 | Centroid: (0.37005138 , 7.8864255)
Size: 8 | Area: 245536.1 | Centroid: (15.340749 , 48.88417)
Size: 15 | Area: 194092.31 | Centroid: (9.506134 , 36.603813)
Size: 7 | Area: 66234.92 | Centroid: (23.183413 , 13.034487)
Size: 5 | Area: 53593.895 | Centroid: (28.293207 , 25.213453)
Size: 5 | Area: 44899.938 | Centroid: (12.257229 , 16.220348)
Size: 6 | Area: 38983.33 | Centroid: (3.098648 , 35.152885)
Size: 5 | Area: 33269.74 | Centroid: (41.381214 , 38.36148)
Size: 2 | Area: 16445.686 | Centroid: (26.653158 , 35.0)
Size: 3 | Area: 12501.988 | Centroid: (44.748837 , 21.571619)
Size: 2 | Area: 11440.521 | Centroid: (6.275431 , 48.999996)
Size: 2 | Area: 8463.215 | Centroid: (20.999998 , 45.334583)
Size: 2 | Area: 8317.145 | Centroid: (31.0 , 28.517591)
Size: 2 | Area: 6356.5195 | Centroid: (0.0 , 14.5031)
Size: 2 | Area: 6025.5117 | Centroid: (48.0 , 42.465824)
Size: 1 | Area: 4290.06 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3903.6494 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3212.3318 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3127.4568 | Centroid: (42.0 , 19.0)
