Index: 477 | Bright Bodies: 20

Size: 31 | Area: 2292112.8 | Centroid: (40.4791 , 31.177374)
Size: 28 | Area: 1585069.9 | Centroid: (14.735556 , 42.073536)
Size: 18 | Area: 983460.1 | Centroid: (0.45546272 , 7.5868673)
Size: 9 | Area: 319216.47 | Centroid: (15.562326 , 48.852455)
Size: 14 | Area: 191631.3 | Centroid: (9.7318325 , 36.414818)
Size: 6 | Area: 64917.67 | Centroid: (23.35883 , 12.867634)
Size: 6 | Area: 55909.15 | Centroid: (28.473372 , 24.97534)
Size: 6 | Area: 47797.43 | Centroid: (12.414582 , 15.983566)
Size: 5 | Area: 38107.45 | Centroid: (3.3496952 , 34.862137)
Size: 4 | Area: 28568.018 | Centroid: (41.562496 , 38.161263)
Size: 2 | Area: 16717.219 | Centroid: (27.000002 , 34.72319)
Size: 2 | Area: 14455.59 | Centroid: (6.388373 , 49.000004)
Size: 3 | Area: 12577.752 | Centroid: (42.828823 , 49.000004)
Size: 2 | Area: 10946.0205 | Centroid: (45.0 , 21.310019)
Size: 2 | Area: 9167.429 | Centroid: (0.0 , 14.400918)
Size: 2 | Area: 9023.052 | Centroid: (21.374092 , 45.0)
Size: 2 | Area: 7487.122 | Centroid: (31.449123 , 28.0)
Size: 2 | Area: 6718.109 | Centroid: (43.0 , 8.513343)
Size: 2 | Area: 6120.825 | Centroid: (48.53814 , 42.000004)
Size: 1 | Area: 3663.0354 | Centroid: (42.0 , 19.0)
