Index: 673 | Bright Bodies: 22

Size: 31 | Area: 2297597.2 | Centroid: (40.17935 , 31.368172)
Size: 27 | Area: 1586308.0 | Centroid: (14.441595 , 42.271873)
Size: 16 | Area: 811950.94 | Centroid: (0.33547124 , 7.9284644)
Size: 8 | Area: 234662.98 | Centroid: (15.37507 , 48.88783)
Size: 14 | Area: 194936.0 | Centroid: (9.446432 , 36.672916)
Size: 8 | Area: 70257.77 | Centroid: (23.107279 , 13.112916)
Size: 5 | Area: 54990.027 | Centroid: (28.309528 , 25.268257)
Size: 4 | Area: 43267.582 | Centroid: (12.241467 , 16.34907)
Size: 5 | Area: 37161.13 | Centroid: (3.068411 , 35.272625)
Size: 5 | Area: 34452.375 | Centroid: (41.329315 , 38.429157)
Size: 3 | Area: 20170.105 | Centroid: (26.645737 , 35.156406)
Size: 4 | Area: 15907.472 | Centroid: (44.558872 , 21.552706)
Size: 2 | Area: 10349.55 | Centroid: (6.271025 , 49.000004)
Size: 2 | Area: 9121.661 | Centroid: (20.999998 , 45.383602)
Size: 2 | Area: 8973.346 | Centroid: (31.0 , 28.590076)
Size: 2 | Area: 6786.48 | Centroid: (48.0 , 42.51193)
Size: 1 | Area: 4926.0464 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3457.2378 | Centroid: (30.0 , 11.999999)
Size: 1 | Area: 3125.6628 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 2967.9531 | Centroid: (14.0 , 0.0)
Size: 1 | Area: 2964.4233 | Centroid: (44.0 , 49.000004)
Size: 1 | Area: 2912.2678 | Centroid: (42.0 , 19.0)
