Index: 1292 | Bright Bodies: 21

Size: 31 | Area: 2300431.0 | Centroid: (40.134792 , 31.487906)
Size: 27 | Area: 1588684.9 | Centroid: (14.412545 , 42.36345)
Size: 15 | Area: 778359.75 | Centroid: (0.32392463 , 7.998225)
Size: 8 | Area: 207563.38 | Centroid: (15.397317 , 48.892014)
Size: 14 | Area: 196817.61 | Centroid: (9.39993 , 36.768818)
Size: 8 | Area: 71542.414 | Centroid: (23.0694 , 13.202989)
Size: 4 | Area: 53124.664 | Centroid: (28.256235 , 25.42768)
Size: 4 | Area: 43668.156 | Centroid: (12.232519 , 16.435276)
Size: 6 | Area: 41284.367 | Centroid: (2.9548519 , 35.399837)
Size: 5 | Area: 34716.582 | Centroid: (41.30596 , 38.527515)
Size: 4 | Area: 23768.705 | Centroid: (26.535904 , 35.31538)
Size: 3 | Area: 13668.136 | Centroid: (44.617565 , 21.773073)
Size: 2 | Area: 9387.187 | Centroid: (21.0 , 45.492092)
Size: 2 | Area: 9294.887 | Centroid: (31.000002 , 28.69286)
Size: 1 | Area: 5530.1123 | Centroid: (5.9999995 , 49.0)
Size: 1 | Area: 5202.728 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4428.4746 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3210.3103 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3204.5376 | Centroid: (30.0 , 12.000001)
Size: 1 | Area: 2930.278 | Centroid: (14.000001 , 0.0)
Size: 1 | Area: 2927.8142 | Centroid: (44.0 , 48.999996)
