Index: 540 | Bright Bodies: 22

Size: 29 | Area: 2294465.5 | Centroid: (40.26791 , 31.279665)
Size: 24 | Area: 1584761.6 | Centroid: (14.507957 , 42.187607)
Size: 16 | Area: 875584.2 | Centroid: (0.3631781 , 7.830694)
Size: 8 | Area: 256804.88 | Centroid: (15.427783 , 48.880722)
Size: 15 | Area: 197234.16 | Centroid: (9.531694 , 36.572052)
Size: 7 | Area: 68141.18 | Centroid: (23.205437 , 13.0147915)
Size: 6 | Area: 58387.77 | Centroid: (28.329508 , 25.131407)
Size: 6 | Area: 49169.812 | Centroid: (12.297762 , 16.136429)
Size: 6 | Area: 40144.18 | Centroid: (3.11247 , 35.14275)
Size: 5 | Area: 34232.5 | Centroid: (41.37987 , 38.358456)
Size: 2 | Area: 17016.508 | Centroid: (26.66688 , 35.0)
Size: 3 | Area: 12924.01 | Centroid: (44.765858 , 21.579742)
Size: 2 | Area: 12036.566 | Centroid: (6.2661004 , 49.0)
Size: 3 | Area: 9757.549 | Centroid: (43.00651 , 49.0)
Size: 2 | Area: 8964.736 | Centroid: (21.0 , 45.31488)
Size: 2 | Area: 8856.62 | Centroid: (31.0 , 28.512249)
Size: 2 | Area: 6660.2827 | Centroid: (0.0 , 14.475359)
Size: 1 | Area: 4774.9814 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3578.597 | Centroid: (48.0 , 42.000004)
Size: 1 | Area: 3555.715 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3370.222 | Centroid: (42.000004 , 19.0)
Size: 1 | Area: 3013.114 | Centroid: (14.000001 , 0.0)
