Index: 1179 | Bright Bodies: 20

Size: 32 | Area: 2306195.8 | Centroid: (39.983276 , 31.608227)
Size: 28 | Area: 1589604.0 | Centroid: (14.296138 , 42.44961)
Size: 14 | Area: 667137.9 | Centroid: (0.30045348 , 8.032242)
Size: 14 | Area: 196354.19 | Centroid: (9.252854 , 36.84444)
Size: 8 | Area: 186393.56 | Centroid: (15.325087 , 48.896038)
Size: 8 | Area: 71545.984 | Centroid: (22.937405 , 13.27205)
Size: 6 | Area: 57767.465 | Centroid: (28.07501 , 25.495422)
Size: 6 | Area: 48892.984 | Centroid: (12.001077 , 16.506031)
Size: 5 | Area: 39201.797 | Centroid: (2.7413628 , 35.421963)
Size: 4 | Area: 31591.152 | Centroid: (41.35423 , 38.639023)
Size: 4 | Area: 24547.166 | Centroid: (26.429825 , 35.370743)
Size: 2 | Area: 11302.121 | Centroid: (44.38909 , 22.0)
Size: 2 | Area: 8876.734 | Centroid: (21.000002 , 45.551228)
Size: 2 | Area: 7257.29 | Centroid: (42.60875 , 9.0)
Size: 1 | Area: 6636.7476 | Centroid: (31.0 , 28.999998)
Size: 1 | Area: 4988.416 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4322.93 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3180.4192 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2859.0046 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2805.049 | Centroid: (41.0 , 19.0)
