Index: 1710 | Bright Bodies: 20

Size: 30 | Area: 2299076.2 | Centroid: (39.6691 , 31.79424)
Size: 28 | Area: 1596916.0 | Centroid: (13.988305 , 42.706184)
Size: 15 | Area: 473865.97 | Centroid: (0.28217363 , 8.19452)
Size: 10 | Area: 186764.58 | Centroid: (8.945854 , 37.1715)
Size: 7 | Area: 92255.766 | Centroid: (15.326665 , 48.8881)
Size: 5 | Area: 64672.13 | Centroid: (22.53267 , 13.57316)
Size: 7 | Area: 61118.45 | Centroid: (27.801367 , 25.738667)
Size: 5 | Area: 46760.4 | Centroid: (11.640583 , 16.6638)
Size: 7 | Area: 39088.113 | Centroid: (40.784576 , 38.74983)
Size: 4 | Area: 38359.426 | Centroid: (2.3989317 , 35.663387)
Size: 4 | Area: 25470.7 | Centroid: (26.291859 , 35.570854)
Size: 2 | Area: 9564.887 | Centroid: (20.461817 , 46.000004)
Size: 1 | Area: 9312.95 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 9064.752 | Centroid: (30.546593 , 28.999998)
Size: 1 | Area: 4849.4536 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4305.476 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3692.3943 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2944.882 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2829.3594 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2783.2566 | Centroid: (18.0 , 19.0)
