Index: 1900 | Bright Bodies: 20

Size: 32 | Area: 2307780.2 | Centroid: (40.063625 , 31.583687)
Size: 28 | Area: 1594596.4 | Centroid: (14.358682 , 42.446568)
Size: 15 | Area: 727540.0 | Centroid: (0.31825137 , 8.037761)
Size: 13 | Area: 195546.67 | Centroid: (9.347454 , 36.85826)
Size: 8 | Area: 189851.42 | Centroid: (15.382589 , 48.893764)
Size: 8 | Area: 72584.59 | Centroid: (23.008247 , 13.271059)
Size: 5 | Area: 56188.62 | Centroid: (28.168259 , 25.52368)
Size: 5 | Area: 46940.36 | Centroid: (12.121107 , 16.543125)
Size: 5 | Area: 39656.27 | Centroid: (2.811397 , 35.424667)
Size: 4 | Area: 32085.016 | Centroid: (41.39298 , 38.64609)
Size: 4 | Area: 24796.338 | Centroid: (26.477667 , 35.380135)
Size: 2 | Area: 11622.082 | Centroid: (44.43984 , 22.0)
Size: 2 | Area: 9524.805 | Centroid: (21.0 , 45.567684)
Size: 1 | Area: 6997.9146 | Centroid: (30.999998 , 29.0)
Size: 1 | Area: 5156.3047 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 5002.91 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4448.9277 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3162.303 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3005.534 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2995.5679 | Centroid: (30.000002 , 11.999999)
