Index: 1979 | Bright Bodies: 20

Size: 33 | Area: 2313113.8 | Centroid: (39.96876 , 31.68642)
Size: 27 | Area: 1593719.4 | Centroid: (14.279038 , 42.537415)
Size: 15 | Area: 657651.44 | Centroid: (0.30737993 , 8.091101)
Size: 13 | Area: 195913.19 | Centroid: (9.256495 , 36.93797)
Size: 8 | Area: 165329.5 | Centroid: (15.353516 , 48.893353)
Size: 7 | Area: 69985.48 | Centroid: (22.91401 , 13.39911)
Size: 6 | Area: 59111.926 | Centroid: (28.059563 , 25.568138)
Size: 6 | Area: 49817.844 | Centroid: (11.985255 , 16.576685)
Size: 5 | Area: 40320.867 | Centroid: (2.7262983 , 35.496887)
Size: 4 | Area: 31963.281 | Centroid: (41.343548 , 38.696995)
Size: 4 | Area: 25475.04 | Centroid: (26.419865 , 35.443947)
Size: 2 | Area: 12105.77 | Centroid: (44.370914 , 22.0)
Size: 2 | Area: 9127.94 | Centroid: (20.999998 , 45.625065)
Size: 2 | Area: 7432.422 | Centroid: (42.58611 , 9.0)
Size: 1 | Area: 6969.7417 | Centroid: (31.000002 , 29.0)
Size: 1 | Area: 5536.4707 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3586.4377 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3157.4512 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3005.0054 | Centroid: (30.000002 , 13.0)
Size: 1 | Area: 2950.1282 | Centroid: (15.0 , 25.0)
