Index: 1507 | Bright Bodies: 21

Size: 32 | Area: 2305531.8 | Centroid: (39.805775 , 31.750648)
Size: 26 | Area: 1588734.9 | Centroid: (14.13314 , 42.60433)
Size: 15 | Area: 553534.3 | Centroid: (0.2926317 , 8.134618)
Size: 12 | Area: 191225.83 | Centroid: (9.102811 , 36.99572)
Size: 8 | Area: 134533.8 | Centroid: (15.302659 , 48.886086)
Size: 6 | Area: 66520.24 | Centroid: (22.707321 , 13.5052395)
Size: 6 | Area: 58470.906 | Centroid: (27.92784 , 25.609644)
Size: 6 | Area: 49132.152 | Centroid: (11.8381605 , 16.615944)
Size: 4 | Area: 37845.742 | Centroid: (2.4958367 , 35.58425)
Size: 4 | Area: 31068.988 | Centroid: (41.278965 , 38.729164)
Size: 4 | Area: 25300.434 | Centroid: (26.34359 , 35.48539)
Size: 2 | Area: 12028.706 | Centroid: (44.28194 , 22.0)
Size: 3 | Area: 11579.995 | Centroid: (20.678774 , 45.753674)
Size: 2 | Area: 8971.534 | Centroid: (30.672047 , 29.0)
Size: 2 | Area: 7122.757 | Centroid: (42.45679 , 9.0)
Size: 1 | Area: 5285.78 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3216.4238 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2974.488 | Centroid: (6.0 , 48.999996)
Size: 1 | Area: 2929.2349 | Centroid: (15.0 , 25.000002)
Size: 1 | Area: 2884.1743 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2860.182 | Centroid: (29.999998 , 13.0)
