Index: 1375 | Bright Bodies: 21

Size: 31 | Area: 2302760.5 | Centroid: (39.78795 , 31.757713)
Size: 26 | Area: 1588069.0 | Centroid: (14.121052 , 42.60446)
Size: 15 | Area: 543985.9 | Centroid: (0.2908246 , 8.140539)
Size: 12 | Area: 191379.81 | Centroid: (9.078159 , 37.05208)
Size: 8 | Area: 133317.47 | Centroid: (15.292484 , 48.885845)
Size: 6 | Area: 66507.945 | Centroid: (22.692724 , 13.503744)
Size: 6 | Area: 58444.074 | Centroid: (27.91627 , 25.60849)
Size: 5 | Area: 46458.258 | Centroid: (11.757552 , 16.593008)
Size: 4 | Area: 37914.76 | Centroid: (2.484947 , 35.582516)
Size: 4 | Area: 31057.809 | Centroid: (41.273262 , 38.72905)
Size: 4 | Area: 25305.31 | Centroid: (26.336596 , 35.48279)
Size: 2 | Area: 12073.876 | Centroid: (44.274258 , 22.0)
Size: 3 | Area: 11575.822 | Centroid: (20.670439 , 45.753975)
Size: 2 | Area: 9007.656 | Centroid: (30.661777 , 28.999998)
Size: 2 | Area: 7141.1484 | Centroid: (42.4441 , 9.0)
Size: 1 | Area: 5258.4907 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3249.762 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2958.9685 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2919.3281 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2916.2761 | Centroid: (15.0 , 25.000002)
Size: 1 | Area: 2813.156 | Centroid: (30.0 , 13.0)
