Index: 2078 | Bright Bodies: 20

Size: 33 | Area: 2313387.0 | Centroid: (40.015408 , 31.660341)
Size: 26 | Area: 1591512.2 | Centroid: (14.319365 , 42.529682)
Size: 14 | Area: 690209.1 | Centroid: (0.30948576 , 8.081763)
Size: 13 | Area: 196364.12 | Centroid: (9.302366 , 36.92891)
Size: 7 | Area: 166908.97 | Centroid: (15.399898 , 48.90928)
Size: 7 | Area: 70205.57 | Centroid: (22.95904 , 13.389446)
Size: 5 | Area: 56378.87 | Centroid: (28.141773 , 25.588413)
Size: 6 | Area: 49972.6 | Centroid: (12.021824 , 16.57099)
Size: 5 | Area: 40313.26 | Centroid: (2.768095 , 35.48665)
Size: 4 | Area: 32118.938 | Centroid: (41.36924 , 38.692753)
Size: 4 | Area: 25399.293 | Centroid: (26.450695 , 35.437157)
Size: 2 | Area: 12160.348 | Centroid: (44.405087 , 21.999998)
Size: 2 | Area: 9403.355 | Centroid: (21.0 , 45.624138)
Size: 1 | Area: 7071.348 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5528.3267 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4691.9917 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3700.43 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3073.398 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3035.3516 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3022.7205 | Centroid: (30.000002 , 13.0)
