Index: 1578 | Bright Bodies: 21

Size: 31 | Area: 2302313.2 | Centroid: (39.7247 , 31.775835)
Size: 28 | Area: 1595612.2 | Centroid: (14.04628 , 42.65901)
Size: 15 | Area: 505774.72 | Centroid: (0.2863928 , 8.163528)
Size: 12 | Area: 191888.17 | Centroid: (9.036471 , 37.108288)
Size: 8 | Area: 108466.82 | Centroid: (15.309505 , 48.871346)
Size: 5 | Area: 64244.69 | Centroid: (22.578434 , 13.53286)
Size: 6 | Area: 58378.93 | Centroid: (27.848671 , 25.647089)
Size: 5 | Area: 46626.06 | Centroid: (11.693598 , 16.633604)
Size: 4 | Area: 38143.844 | Centroid: (2.437808 , 35.62789)
Size: 4 | Area: 30476.824 | Centroid: (41.25184 , 38.754562)
Size: 4 | Area: 25357.867 | Centroid: (26.31233 , 35.531467)
Size: 2 | Area: 12106.788 | Centroid: (44.24697 , 22.0)
Size: 2 | Area: 9194.493 | Centroid: (20.5098 , 46.0)
Size: 2 | Area: 9044.807 | Centroid: (30.599234 , 29.000002)
Size: 2 | Area: 6947.268 | Centroid: (42.39956 , 9.0)
Size: 2 | Area: 6123.5166 | Centroid: (39.0 , 38.493324)
Size: 1 | Area: 5057.3643 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3304.7532 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2949.308 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2857.9617 | Centroid: (30.0 , 12.999999)
Size: 1 | Area: 2751.8792 | Centroid: (18.0 , 19.0)
