Index: 515 | Bright Bodies: 19

Size: 32 | Area: 2300236.0 | Centroid: (40.100094 , 31.441021)
Size: 27 | Area: 1583771.2 | Centroid: (14.386689 , 42.323322)
Size: 16 | Area: 761424.25 | Centroid: (0.32240468 , 7.968277)
Size: 8 | Area: 222096.88 | Centroid: (15.327515 , 48.89262)
Size: 14 | Area: 194660.22 | Centroid: (9.374308 , 36.720306)
Size: 8 | Area: 70277.09 | Centroid: (23.04868 , 13.156844)
Size: 4 | Area: 51766.945 | Centroid: (28.24672 , 25.375479)
Size: 4 | Area: 42510.42 | Centroid: (12.223516 , 16.381664)
Size: 6 | Area: 40250.55 | Centroid: (2.9307303 , 35.353813)
Size: 5 | Area: 34326.844 | Centroid: (41.297356 , 38.467884)
Size: 4 | Area: 22950.797 | Centroid: (26.526007 , 35.269367)
Size: 4 | Area: 15998.335 | Centroid: (44.505077 , 21.586946)
Size: 2 | Area: 9103.994 | Centroid: (31.0 , 28.627445)
Size: 2 | Area: 9023.896 | Centroid: (20.999998 , 45.420254)
Size: 2 | Area: 6947.589 | Centroid: (47.999996 , 42.55446)
Size: 1 | Area: 6701.196 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4738.1074 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3323.0007 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2813.4404 | Centroid: (0.0 , 13.999999)
