Index: 399 | Bright Bodies: 20

Size: 31 | Area: 2297072.8 | Centroid: (40.6416 , 31.019901)
Size: 28 | Area: 1590829.0 | Centroid: (14.925176 , 41.860275)
Size: 20 | Area: 1026915.9 | Centroid: (0.5611671 , 7.393326)
Size: 10 | Area: 380318.9 | Centroid: (15.751647 , 48.830734)
Size: 13 | Area: 189538.16 | Centroid: (9.977867 , 36.264744)
Size: 5 | Area: 62344.1 | Centroid: (23.475153 , 12.718425)
Size: 7 | Area: 58264.68 | Centroid: (28.764257 , 24.842806)
Size: 5 | Area: 44721.863 | Centroid: (12.556439 , 15.82529)
Size: 4 | Area: 36315.805 | Centroid: (3.3862796 , 34.682884)
Size: 6 | Area: 33712.24 | Centroid: (41.821735 , 37.99899)
Size: 4 | Area: 23426.824 | Centroid: (27.278614 , 34.606518)
Size: 3 | Area: 16820.934 | Centroid: (42.84693 , 49.000004)
Size: 2 | Area: 15713.436 | Centroid: (6.517013 , 49.0)
Size: 3 | Area: 14635.221 | Centroid: (0.0 , 14.033049)
Size: 2 | Area: 8850.608 | Centroid: (21.474684 , 45.0)
Size: 1 | Area: 8183.17 | Centroid: (45.0 , 21.0)
Size: 2 | Area: 8011.4336 | Centroid: (31.573503 , 28.0)
Size: 1 | Area: 4164.83 | Centroid: (49.0 , 42.0)
Size: 1 | Area: 3466.587 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3307.5315 | Centroid: (43.0 , 8.0)
