Index: 1247 | Bright Bodies: 19

Size: 32 | Area: 2303554.8 | Centroid: (40.043957 , 31.562096)
Size: 27 | Area: 1587538.0 | Centroid: (14.344697 , 42.41175)
Size: 15 | Area: 712892.1 | Centroid: (0.3125888 , 8.016643)
Size: 14 | Area: 197108.92 | Centroid: (9.309028 , 36.812244)
Size: 8 | Area: 196935.9 | Centroid: (15.353248 , 48.894733)
Size: 8 | Area: 71360.6 | Centroid: (22.992481 , 13.242832)
Size: 5 | Area: 55242.438 | Centroid: (28.161058 , 25.491034)
Size: 6 | Area: 48764.387 | Centroid: (12.048007 , 16.481329)
Size: 5 | Area: 38924.32 | Centroid: (2.7942538 , 35.393776)
Size: 6 | Area: 37466.93 | Centroid: (41.087234 , 38.519093)
Size: 4 | Area: 24230.992 | Centroid: (26.466686 , 35.348392)
Size: 2 | Area: 11033.0625 | Centroid: (44.429523 , 22.0)
Size: 2 | Area: 9159.348 | Centroid: (21.0 , 45.52617)
Size: 1 | Area: 6533.742 | Centroid: (30.999998 , 29.000002)
Size: 1 | Area: 4839.9985 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4797.2705 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4768.2856 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3032.1765 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2913.2358 | Centroid: (0.0 , 14.0)
