Index: 1088 | Bright Bodies: 21

Size: 37 | Area: 2314174.2 | Centroid: (40.160057 , 31.419912)
Size: 28 | Area: 1596274.5 | Centroid: (14.405631 , 42.32944)
Size: 16 | Area: 803603.75 | Centroid: (0.3562092 , 7.9427505)
Size: 8 | Area: 213821.53 | Centroid: (15.444725 , 48.880558)
Size: 13 | Area: 191810.92 | Centroid: (9.434551 , 36.69935)
Size: 8 | Area: 70287.89 | Centroid: (23.080198 , 13.158738)
Size: 6 | Area: 56217.67 | Centroid: (28.23544 , 25.331413)
Size: 5 | Area: 44845.18 | Centroid: (12.148778 , 16.421263)
Size: 6 | Area: 39840.668 | Centroid: (2.9803052 , 35.36477)
Size: 5 | Area: 33462.29 | Centroid: (41.34249 , 38.448257)
Size: 4 | Area: 22085.98 | Centroid: (26.596605 , 35.284237)
Size: 3 | Area: 13009.008 | Centroid: (44.692116 , 21.682041)
Size: 2 | Area: 9613.643 | Centroid: (6.2952623 , 49.0)
Size: 2 | Area: 8603.13 | Centroid: (21.0 , 45.398212)
Size: 2 | Area: 8290.821 | Centroid: (31.0 , 28.596642)
Size: 2 | Area: 6285.271 | Centroid: (0.0 , 14.465846)
Size: 2 | Area: 6246.8145 | Centroid: (48.0 , 42.523438)
Size: 1 | Area: 4779.1304 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3178.3408 | Centroid: (44.0 , 49.0)
Size: 1 | Area: 3155.2932 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2990.7434 | Centroid: (42.0 , 19.0)
