Index: 115 | Bright Bodies: 22

Size: 30 | Area: 2294509.8 | Centroid: (40.214653 , 31.399687)
Size: 26 | Area: 1585024.4 | Centroid: (14.477209 , 42.29987)
Size: 19 | Area: 849021.4 | Centroid: (0.36194384 , 7.9751816)
Size: 8 | Area: 224905.52 | Centroid: (15.3314495 , 48.88944)
Size: 15 | Area: 194435.56 | Centroid: (9.486572 , 36.663692)
Size: 7 | Area: 66005.766 | Centroid: (23.172865 , 13.086019)
Size: 5 | Area: 54032.234 | Centroid: (28.284588 , 25.267778)
Size: 4 | Area: 42565.082 | Centroid: (12.26557 , 16.347351)
Size: 5 | Area: 36415.273 | Centroid: (3.1013083 , 35.27596)
Size: 5 | Area: 33632.375 | Centroid: (41.366425 , 38.40679)
Size: 3 | Area: 19437.824 | Centroid: (26.701468 , 35.150723)
Size: 3 | Area: 12735.6455 | Centroid: (44.720566 , 21.625729)
Size: 2 | Area: 10327.918 | Centroid: (6.2806306 , 49.0)
Size: 2 | Area: 8612.608 | Centroid: (21.0 , 45.380676)
Size: 2 | Area: 8416.977 | Centroid: (31.0 , 28.569357)
Size: 2 | Area: 6186.5425 | Centroid: (48.0 , 42.512764)
Size: 2 | Area: 6151.13 | Centroid: (0.0 , 14.502381)
Size: 1 | Area: 4575.552 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3379.0227 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3136.1504 | Centroid: (30.000002 , 12.0)
Size: 1 | Area: 3052.8787 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 2734.0059 | Centroid: (14.0 , 0.0)
