Index: 1689 | Bright Bodies: 19

Size: 34 | Area: 2314920.8 | Centroid: (39.907772 , 31.683773)
Size: 27 | Area: 1590607.1 | Centroid: (14.228382 , 42.52346)
Size: 15 | Area: 616852.44 | Centroid: (0.30155066 , 8.073757)
Size: 14 | Area: 197562.12 | Centroid: (9.187554 , 36.914665)
Size: 8 | Area: 163734.3 | Centroid: (15.32167 , 48.892128)
Size: 8 | Area: 72223.26 | Centroid: (22.861792 , 13.336804)
Size: 6 | Area: 58691.508 | Centroid: (28.014666 , 25.558977)
Size: 6 | Area: 49401.656 | Centroid: (11.93366 , 16.567942)
Size: 5 | Area: 40164.324 | Centroid: (2.6737144 , 35.49002)
Size: 4 | Area: 31707.504 | Centroid: (41.318356 , 38.691277)
Size: 4 | Area: 25189.812 | Centroid: (26.387865 , 35.431465)
Size: 2 | Area: 11949.5205 | Centroid: (44.336815 , 22.000002)
Size: 3 | Area: 11536.9375 | Centroid: (20.748146 , 45.70764)
Size: 2 | Area: 7360.4224 | Centroid: (42.5364 , 8.999999)
Size: 1 | Area: 6580.9634 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5371.825 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3554.9011 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3294.424 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2828.1575 | Centroid: (15.0 , 25.0)
