Index: 895 | Bright Bodies: 22

Size: 30 | Area: 2284282.0 | Centroid: (39.32662 , 31.955788)
Size: 27 | Area: 1597252.0 | Centroid: (13.566709 , 42.98979)
Size: 15 | Area: 289531.1 | Centroid: (0.24118263 , 8.507541)
Size: 14 | Area: 195880.14 | Centroid: (8.619483 , 37.351936)
Size: 7 | Area: 68239.914 | Centroid: (22.23457 , 13.863691)
Size: 6 | Area: 58848.867 | Centroid: (27.35843 , 25.965588)
Size: 6 | Area: 54853.438 | Centroid: (14.876796 , 48.94937)
Size: 6 | Area: 49250.586 | Centroid: (11.324612 , 16.972866)
Size: 6 | Area: 41027.05 | Centroid: (2.26979 , 35.92869)
Size: 5 | Area: 33032.312 | Centroid: (40.421772 , 39.224598)
Size: 3 | Area: 20608.031 | Centroid: (25.77596 , 35.786655)
Size: 3 | Area: 13224.525 | Centroid: (43.781612 , 22.236595)
Size: 2 | Area: 9585.512 | Centroid: (20.268713 , 46.000004)
Size: 2 | Area: 8478.646 | Centroid: (30.0 , 29.33525)
Size: 2 | Area: 7455.4688 | Centroid: (42.0 , 9.486179)
Size: 1 | Area: 4371.472 | Centroid: (47.0 , 43.0)
Size: 1 | Area: 3691.047 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 3617.3213 | Centroid: (41.0 , 19.999998)
Size: 1 | Area: 2777.7847 | Centroid: (10.0 , 27.0)
Size: 1 | Area: 2721.1863 | Centroid: (13.0 , 1.0)
Size: 1 | Area: 2614.037 | Centroid: (22.0 , 17.0)
Size: 1 | Area: 2589.1477 | Centroid: (13.999999 , 25.0)
