Index: 690 | Bright Bodies: 19

Size: 32 | Area: 2303537.5 | Centroid: (39.877354 , 31.661526)
Size: 27 | Area: 1584372.4 | Centroid: (14.199776 , 42.487907)
Size: 15 | Area: 600693.06 | Centroid: (0.28802833 , 8.068684)
Size: 14 | Area: 195137.47 | Centroid: (9.168144 , 36.866386)
Size: 8 | Area: 171521.56 | Centroid: (15.237531 , 48.895233)
Size: 8 | Area: 70465.74 | Centroid: (22.83837 , 13.294841)
Size: 6 | Area: 57389.15 | Centroid: (27.993263 , 25.502552)
Size: 6 | Area: 48484.68 | Centroid: (11.908683 , 16.511286)
Size: 4 | Area: 36745.277 | Centroid: (2.5626118 , 35.463337)
Size: 4 | Area: 31176.08 | Centroid: (41.311657 , 38.633633)
Size: 4 | Area: 24336.238 | Centroid: (26.379045 , 35.38091)
Size: 3 | Area: 13814.359 | Centroid: (44.26467 , 21.79591)
Size: 3 | Area: 10893.731 | Centroid: (20.746248 , 45.65351)
Size: 2 | Area: 7076.485 | Centroid: (42.52845 , 9.0)
Size: 1 | Area: 5899.8364 | Centroid: (30.999998 , 28.999998)
Size: 1 | Area: 4732.008 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4205.231 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3333.9485 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2869.0286 | Centroid: (41.0 , 19.0)
