Index: 457 | Bright Bodies: 19

Size: 32 | Area: 2302316.8 | Centroid: (40.073956 , 31.48617)
Size: 26 | Area: 1575448.9 | Centroid: (14.35774 , 42.34455)
Size: 18 | Area: 748322.44 | Centroid: (0.3298961 , 8.015335)
Size: 8 | Area: 214922.39 | Centroid: (15.232855 , 48.89255)
Size: 15 | Area: 194719.84 | Centroid: (9.353496 , 36.702187)
Size: 8 | Area: 68478.59 | Centroid: (23.01956 , 13.159851)
Size: 4 | Area: 49885.72 | Centroid: (28.247873 , 25.367044)
Size: 6 | Area: 46542.68 | Centroid: (12.070925 , 16.383387)
Size: 6 | Area: 39314.43 | Centroid: (2.9091985 , 35.346317)
Size: 5 | Area: 33678.062 | Centroid: (41.297737 , 38.443222)
Size: 4 | Area: 22202.174 | Centroid: (26.531591 , 35.258404)
Size: 4 | Area: 15491.727 | Centroid: (44.5024 , 21.557455)
Size: 2 | Area: 8574.584 | Centroid: (31.000002 , 28.5917)
Size: 2 | Area: 8501.09 | Centroid: (21.000002 , 45.394733)
Size: 1 | Area: 6956.646 | Centroid: (6.0 , 49.0)
Size: 2 | Area: 6608.2593 | Centroid: (48.0 , 42.533287)
Size: 1 | Area: 4243.2104 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3149.8147 | Centroid: (29.999998 , 12.0)
Size: 1 | Area: 2868.183 | Centroid: (42.0 , 49.0)
