Index: 2095 | Bright Bodies: 20

Size: 31 | Area: 2307947.5 | Centroid: (39.71443 , 31.803944)
Size: 28 | Area: 1600734.1 | Centroid: (14.036473 , 42.7038)
Size: 15 | Area: 500908.1 | Centroid: (0.2891596 , 8.195954)
Size: 12 | Area: 193977.62 | Centroid: (9.034972 , 37.147358)
Size: 8 | Area: 99451.67 | Centroid: (15.342653 , 48.862537)
Size: 5 | Area: 65211.297 | Centroid: (22.572535 , 13.568069)
Size: 7 | Area: 61833.824 | Centroid: (27.8476 , 25.735332)
Size: 5 | Area: 47149.56 | Centroid: (11.684752 , 16.65811)
Size: 4 | Area: 38659.367 | Centroid: (2.4286885 , 35.661156)
Size: 4 | Area: 30677.805 | Centroid: (41.25162 , 38.767693)
Size: 4 | Area: 25994.617 | Centroid: (26.311947 , 35.568726)
Size: 2 | Area: 12287.933 | Centroid: (44.24811 , 21.999998)
Size: 2 | Area: 9757.396 | Centroid: (20.498648 , 46.0)
Size: 2 | Area: 9201.588 | Centroid: (30.585926 , 28.999998)
Size: 2 | Area: 6476.095 | Centroid: (39.0 , 38.532017)
Size: 1 | Area: 5186.711 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4234.6187 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3708.8396 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3157.6853 | Centroid: (15.000001 , 25.0)
Size: 1 | Area: 3111.1123 | Centroid: (30.0 , 13.0)
