Index: 1806 | Bright Bodies: 20

Size: 32 | Area: 2307081.0 | Centroid: (39.771633 , 31.787611)
Size: 26 | Area: 1589972.2 | Centroid: (14.104708 , 42.651352)
Size: 15 | Area: 534610.56 | Centroid: (0.29236823 , 8.169206)
Size: 12 | Area: 192221.6 | Centroid: (9.068493 , 37.098892)
Size: 8 | Area: 116605.086 | Centroid: (15.327223 , 48.87527)
Size: 5 | Area: 64415.035 | Centroid: (22.62143 , 13.524707)
Size: 6 | Area: 58520.652 | Centroid: (27.899403 , 25.641901)
Size: 5 | Area: 46615.742 | Centroid: (11.740611 , 16.625898)
Size: 4 | Area: 38156.668 | Centroid: (2.4703841 , 35.622982)
Size: 4 | Area: 30911.951 | Centroid: (41.267693 , 38.74966)
Size: 4 | Area: 25558.95 | Centroid: (26.331629 , 35.52642)
Size: 2 | Area: 12135.512 | Centroid: (44.268314 , 22.000002)
Size: 2 | Area: 9193.008 | Centroid: (20.551228 , 46.0)
Size: 2 | Area: 9008.864 | Centroid: (30.64324 , 29.000002)
Size: 2 | Area: 7051.2627 | Centroid: (42.431458 , 9.0)
Size: 2 | Area: 6080.835 | Centroid: (39.0 , 38.486774)
Size: 1 | Area: 5322.9834 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3243.5967 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3069.3665 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3044.3508 | Centroid: (30.0 , 13.000001)
