Index: 1517 | Bright Bodies: 20

Size: 33 | Area: 2310042.5 | Centroid: (39.841534 , 31.731571)
Size: 26 | Area: 1587964.5 | Centroid: (14.165144 , 42.578583)
Size: 15 | Area: 572752.56 | Centroid: (0.2951193 , 8.112886)
Size: 12 | Area: 191344.72 | Centroid: (9.124467 , 36.970978)
Size: 8 | Area: 146254.0 | Centroid: (15.304378 , 48.89015)
Size: 6 | Area: 66496.19 | Centroid: (22.739298 , 13.485584)
Size: 6 | Area: 58361.54 | Centroid: (27.959843 , 25.591167)
Size: 6 | Area: 49228.184 | Centroid: (11.871354 , 16.598671)
Size: 4 | Area: 37700.89 | Centroid: (2.5197835 , 35.56352)
Size: 4 | Area: 31353.555 | Centroid: (41.29035 , 38.716198)
Size: 4 | Area: 25259.266 | Centroid: (26.356174 , 35.464993)
Size: 2 | Area: 12015.248 | Centroid: (44.29701 , 21.999998)
Size: 3 | Area: 11555.869 | Centroid: (20.702494 , 45.73723)
Size: 2 | Area: 7205.6196 | Centroid: (42.480473 , 9.0)
Size: 1 | Area: 6277.202 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5351.5005 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3255.955 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3167.539 | Centroid: (6.0 , 48.999996)
Size: 1 | Area: 2901.493 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2826.472 | Centroid: (30.0 , 13.000001)
