Index: 1852 | Bright Bodies: 21

Size: 33 | Area: 2312790.5 | Centroid: (39.852493 , 31.740652)
Size: 26 | Area: 1589045.6 | Centroid: (14.175823 , 42.599895)
Size: 15 | Area: 580383.2 | Centroid: (0.29837015 , 8.122701)
Size: 12 | Area: 192224.73 | Centroid: (9.134195 , 36.988995)
Size: 8 | Area: 143296.81 | Centroid: (15.323495 , 48.888756)
Size: 6 | Area: 67115.3 | Centroid: (22.75113 , 13.502266)
Size: 6 | Area: 58983.418 | Centroid: (27.969368 , 25.607721)
Size: 6 | Area: 49631.11 | Centroid: (11.882564 , 16.614353)
Size: 4 | Area: 37808.46 | Centroid: (2.5266366 , 35.583115)
Size: 4 | Area: 31578.191 | Centroid: (41.294895 , 38.72754)
Size: 4 | Area: 25605.102 | Centroid: (26.362495 , 35.483395)
Size: 2 | Area: 12263.278 | Centroid: (44.30258 , 22.0)
Size: 3 | Area: 11825.254 | Centroid: (20.705584 , 45.74808)
Size: 2 | Area: 7295.8867 | Centroid: (42.48848 , 8.999999)
Size: 1 | Area: 6310.313 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5522.882 | Centroid: (47.999996 , 43.0)
Size: 1 | Area: 3231.2925 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3112.7432 | Centroid: (6.0 , 49.000004)
Size: 1 | Area: 3057.5317 | Centroid: (15.0 , 25.000002)
Size: 1 | Area: 3030.849 | Centroid: (30.000002 , 13.0)
Size: 1 | Area: 2914.318 | Centroid: (41.0 , 20.0)
