Index: 1815 | Bright Bodies: 19

Size: 32 | Area: 2308695.2 | Centroid: (39.99697 , 31.64018)
Size: 27 | Area: 1590456.1 | Centroid: (14.301743 , 42.491238)
Size: 14 | Area: 674692.06 | Centroid: (0.30531624 , 8.055077)
Size: 13 | Area: 195209.08 | Centroid: (9.281407 , 36.899208)
Size: 8 | Area: 177450.5 | Centroid: (15.35598 , 48.894794)
Size: 8 | Area: 72503.01 | Centroid: (22.946173 , 13.30886)
Size: 5 | Area: 56083.06 | Centroid: (28.133307 , 25.562336)
Size: 6 | Area: 49537.508 | Centroid: (12.00978 , 16.54639)
Size: 5 | Area: 39964.188 | Centroid: (2.75184 , 35.462593)
Size: 4 | Area: 31943.453 | Centroid: (41.35686 , 38.674217)
Size: 4 | Area: 25023.363 | Centroid: (26.434553 , 35.410854)
Size: 2 | Area: 11815.08 | Centroid: (44.38948 , 21.999998)
Size: 2 | Area: 9195.287 | Centroid: (21.0 , 45.59742)
Size: 1 | Area: 6910.358 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5356.422 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4558.0093 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3918.5498 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3139.0815 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2926.956 | Centroid: (0.0 , 13.999999)
