Index: 1469 | Bright Bodies: 21

Size: 33 | Area: 2309346.8 | Centroid: (39.83648 , 31.734138)
Size: 26 | Area: 1589209.9 | Centroid: (14.158087 , 42.58389)
Size: 15 | Area: 570713.9 | Centroid: (0.2947329 , 8.117078)
Size: 12 | Area: 191227.89 | Centroid: (9.123206 , 36.97507)
Size: 8 | Area: 143292.36 | Centroid: (15.307212 , 48.888023)
Size: 6 | Area: 66462.734 | Centroid: (22.734615 , 13.489667)
Size: 6 | Area: 58379.246 | Centroid: (27.95251 , 25.59287)
Size: 6 | Area: 49239.98 | Centroid: (11.864818 , 16.599924)
Size: 4 | Area: 37704.24 | Centroid: (2.516645 , 35.56659)
Size: 4 | Area: 31269.635 | Centroid: (41.290226 , 38.714977)
Size: 4 | Area: 25283.215 | Centroid: (26.355497 , 35.46934)
Size: 2 | Area: 12033.723 | Centroid: (44.29676 , 21.999998)
Size: 3 | Area: 11594.92 | Centroid: (20.696945 , 45.736397)
Size: 2 | Area: 7189.825 | Centroid: (42.480053 , 9.0)
Size: 1 | Area: 6084.653 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5289.297 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3234.4597 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3212.3782 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2890.2693 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2820.2166 | Centroid: (30.000002 , 13.0)
Size: 1 | Area: 2800.6472 | Centroid: (41.0 , 20.0)
