Index: 313 | Bright Bodies: 19

Size: 31 | Area: 2297726.2 | Centroid: (40.080284 , 31.527725)
Size: 26 | Area: 1575931.9 | Centroid: (14.365033 , 42.39186)
Size: 19 | Area: 757222.9 | Centroid: (0.3413632 , 8.065698)
Size: 8 | Area: 201610.72 | Centroid: (15.23573 , 48.894238)
Size: 15 | Area: 194290.34 | Centroid: (9.362013 , 36.741554)
Size: 8 | Area: 68201.77 | Centroid: (23.021942 , 13.195344)
Size: 4 | Area: 50301.812 | Centroid: (28.251295 , 25.397202)
Size: 6 | Area: 46716.996 | Centroid: (12.076278 , 16.411095)
Size: 6 | Area: 39526.812 | Centroid: (2.9152424 , 35.371902)
Size: 5 | Area: 33658.324 | Centroid: (41.299694 , 38.47032)
Size: 4 | Area: 22410.854 | Centroid: (26.539042 , 35.2845)
Size: 4 | Area: 15452.102 | Centroid: (44.506847 , 21.586618)
Size: 2 | Area: 8532.674 | Centroid: (30.999998 , 28.622663)
Size: 2 | Area: 8510.519 | Centroid: (21.0 , 45.429607)
Size: 2 | Area: 6561.293 | Centroid: (48.0 , 42.56745)
Size: 1 | Area: 6355.601 | Centroid: (6.0 , 48.999996)
Size: 1 | Area: 4369.6514 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3002.005 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2736.2058 | Centroid: (42.0 , 48.999996)
