Index: 474 | Bright Bodies: 21

Size: 29 | Area: 2287955.5 | Centroid: (40.416496 , 31.220545)
Size: 28 | Area: 1585926.8 | Centroid: (14.674881 , 42.12272)
Size: 17 | Area: 957543.75 | Centroid: (0.4222371 , 7.6575994)
Size: 9 | Area: 297732.78 | Centroid: (15.504216 , 48.854794)
Size: 14 | Area: 192004.34 | Centroid: (9.685158 , 36.456806)
Size: 6 | Area: 64996.94 | Centroid: (23.329163 , 12.910104)
Size: 6 | Area: 56277.32 | Centroid: (28.430723 , 25.018984)
Size: 6 | Area: 48003.926 | Centroid: (12.377543 , 16.028101)
Size: 6 | Area: 40429.88 | Centroid: (3.3030648 , 34.97814)
Size: 5 | Area: 32007.59 | Centroid: (41.48013 , 38.262695)
Size: 3 | Area: 19278.426 | Centroid: (26.836208 , 34.79096)
Size: 2 | Area: 13830.771 | Centroid: (6.3495126 , 49.0)
Size: 3 | Area: 11336.775 | Centroid: (42.822433 , 49.0)
Size: 2 | Area: 10727.245 | Centroid: (45.0 , 21.339323)
Size: 3 | Area: 10319.929 | Centroid: (31.283566 , 28.305477)
Size: 2 | Area: 8899.513 | Centroid: (21.347986 , 45.0)
Size: 2 | Area: 8390.052 | Centroid: (0.0 , 14.433087)
Size: 2 | Area: 6848.95 | Centroid: (43.000004 , 8.546522)
Size: 2 | Area: 5953.4863 | Centroid: (48.494152 , 42.000004)
Size: 1 | Area: 3615.8418 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 2969.3833 | Centroid: (30.0 , 12.000001)
