Index: 395 | Bright Bodies: 20

Size: 31 | Area: 2293601.0 | Centroid: (40.532234 , 31.140995)
Size: 27 | Area: 1588610.6 | Centroid: (14.803499 , 42.019104)
Size: 18 | Area: 999742.25 | Centroid: (0.48487934 , 7.537401)
Size: 10 | Area: 337787.94 | Centroid: (15.641113 , 48.84234)
Size: 15 | Area: 193778.6 | Centroid: (9.806448 , 36.39391)
Size: 5 | Area: 62266.668 | Centroid: (23.406015 , 12.790356)
Size: 7 | Area: 58257.31 | Centroid: (28.589407 , 24.99666)
Size: 6 | Area: 47447.812 | Centroid: (12.453487 , 15.951971)
Size: 5 | Area: 38535.492 | Centroid: (3.3734746 , 34.841095)
Size: 5 | Area: 31219.223 | Centroid: (41.720093 , 38.13808)
Size: 3 | Area: 19906.29 | Centroid: (27.150362 , 34.745544)
Size: 2 | Area: 14873.321 | Centroid: (6.4330163 , 49.0)
Size: 3 | Area: 13589.928 | Centroid: (42.828056 , 49.000004)
Size: 2 | Area: 10987.447 | Centroid: (45.000004 , 21.289614)
Size: 2 | Area: 9959.967 | Centroid: (0.0 , 14.370363)
Size: 2 | Area: 9024.954 | Centroid: (21.406673 , 45.0)
Size: 2 | Area: 7585.2905 | Centroid: (31.493849 , 27.999998)
Size: 2 | Area: 6490.8877 | Centroid: (43.000004 , 8.4926815)
Size: 1 | Area: 3742.5388 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3603.6868 | Centroid: (49.0 , 42.0)
