Index: 832 | Bright Bodies: 19

Size: 32 | Area: 2305804.5 | Centroid: (39.99701 , 31.544554)
Size: 27 | Area: 1585881.5 | Centroid: (14.307476 , 42.38652)
Size: 15 | Area: 682309.0 | Centroid: (0.30358845 , 7.9895844)
Size: 8 | Area: 203830.11 | Centroid: (15.294847 , 48.89363)
Size: 14 | Area: 195713.75 | Centroid: (9.272776 , 36.77978)
Size: 8 | Area: 70838.484 | Centroid: (22.955015 , 13.214864)
Size: 6 | Area: 57017.67 | Centroid: (28.085718 , 25.43749)
Size: 6 | Area: 48251.11 | Centroid: (12.013475 , 16.447008)
Size: 5 | Area: 38370.242 | Centroid: (2.754074 , 35.36292)
Size: 6 | Area: 37289.96 | Centroid: (41.065834 , 38.481064)
Size: 4 | Area: 23709.775 | Centroid: (26.445044 , 35.31939)
Size: 4 | Area: 16221.326 | Centroid: (44.4325 , 21.634352)
Size: 2 | Area: 8825.135 | Centroid: (30.999998 , 28.673883)
Size: 2 | Area: 8775.817 | Centroid: (21.0 , 45.474785)
Size: 2 | Area: 7151.825 | Centroid: (47.999996 , 42.613564)
Size: 1 | Area: 5543.335 | Centroid: (5.9999995 , 49.0)
Size: 1 | Area: 4371.5693 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3095.9888 | Centroid: (30.0 , 12.000001)
Size: 1 | Area: 2857.5105 | Centroid: (41.0 , 19.0)
