Index: 1428 | Bright Bodies: 19

Size: 29 | Area: 2283834.8 | Centroid: (39.51645 , 31.853828)
Size: 28 | Area: 1599463.1 | Centroid: (13.785692 , 42.844948)
Size: 15 | Area: 387850.75 | Centroid: (0.25119415 , 8.332943)
Size: 13 | Area: 193732.55 | Centroid: (8.808595 , 37.282825)
Size: 8 | Area: 75258.73 | Centroid: (15.158795 , 48.888287)
Size: 6 | Area: 67403.46 | Centroid: (22.447235 , 13.719909)
Size: 6 | Area: 58626.934 | Centroid: (27.594004 , 25.80553)
Size: 5 | Area: 46769.18 | Centroid: (11.450297 , 16.856613)
Size: 5 | Area: 40566.52 | Centroid: (2.3571656 , 35.812)
Size: 6 | Area: 35688.0 | Centroid: (40.73823 , 39.013367)
Size: 4 | Area: 24075.08 | Centroid: (26.240189 , 35.645348)
Size: 2 | Area: 11641.121 | Centroid: (44.0 , 22.236618)
Size: 2 | Area: 9802.225 | Centroid: (20.355682 , 45.999996)
Size: 2 | Area: 8477.868 | Centroid: (30.40632 , 29.0)
Size: 2 | Area: 7206.1284 | Centroid: (42.0 , 9.416783)
Size: 2 | Area: 7030.2314 | Centroid: (47.513275 , 42.999996)
Size: 1 | Area: 4099.1616 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3021.791 | Centroid: (29.0 , 12.999999)
Size: 1 | Area: 2753.3936 | Centroid: (10.0 , 27.0)
